End Date,End Time,Co,Status/units,CO,Status/units,CO,Status/units,Co,Status/units
05-04-2019,16:00:00,,,0.134843,R mgm-3,0.587136,R mgm-3,,
05-04-2019,17:00:00,,,0.152822,R mgm-3,0.563413,R mgm-3,,
05-04-2019,18:00:00,,,0.164809,R mgm-3,0.545621,R mgm-3,,
05-04-2019,19:00:00,,,0.155819,R mgm-3,0.418112,R mgm-3,,
05-04-2019,20:00:00,,,0.173798,R mgm-3,0.346944,R mgm-3,,
05-04-2019,21:00:00,,,0.179791,R mgm-3,0.281706,R mgm-3,,
05-04-2019,22:00:00,,,0.182788,R mgm-3,0.210539,R mgm-3,,
05-04-2019,23:00:00,,,0.158816,R mgm-3,0.192746,R mgm-3,,
05-04-2019,24:00:00,,,0.116865,R mgm-3,0.100821,R mgm-3,,
06-04-2019,01:00:00,,,0.08776,R mgm-3,0.138283,R mgm-3,,
06-04-2019,02:00:00,,,0.08776,R mgm-3,0.142234,R mgm-3,,
06-04-2019,03:00:00,,,0.074795,R mgm-3,0.077043,R mgm-3,,
06-04-2019,04:00:00,,,0.080779,R mgm-3,0.07408,R mgm-3,,
06-04-2019,05:00:00,,,0.083771,R mgm-3,0.059264,R mgm-3,,
06-04-2019,06:00:00,,,0.089755,R mgm-3,0.077043,R mgm-3,,
06-04-2019,07:00:00,,,0.101722,R mgm-3,0.094823,R mgm-3,,
06-04-2019,08:00:00,,,0.116681,R mgm-3,0.118528,R mgm-3,,
06-04-2019,09:00:00,,,0.143608,R mgm-3,0.112601,R mgm-3,,
06-04-2019,10:00:00,,,0.125657,R mgm-3,0.097786,R mgm-3,,
06-04-2019,11:00:00,,,0.113689,R mgm-3,0.100749,R mgm-3,,
06-04-2019,12:00:00,,,0.128649,R mgm-3,0.094823,R mgm-3,,
06-04-2019,13:00:00,,,0.104714,R mgm-3,0.091859,R mgm-3,,
06-04-2019,14:00:00,,,0.128649,R mgm-3,0.077043,R mgm-3,,
06-04-2019,15:00:00,,,0.125657,R mgm-3,0.103712,R mgm-3,,
06-04-2019,16:00:00,,,0.125657,R mgm-3,0.115565,R mgm-3,,
06-04-2019,17:00:00,,,0.122665,R mgm-3,0.091859,R mgm-3,,
06-04-2019,18:00:00,,,0.128649,R mgm-3,0.136307,R mgm-3,,
06-04-2019,19:00:00,,,0.107706,R mgm-3,0.077043,R mgm-3,,
06-04-2019,20:00:00,,,0.104714,R mgm-3,0.100749,R mgm-3,,
06-04-2019,21:00:00,,,0.122665,R mgm-3,0.106676,R mgm-3,,
06-04-2019,22:00:00,,,0.122665,R mgm-3,0.130381,R mgm-3,,
06-04-2019,23:00:00,,,0.119673,R mgm-3,0.109639,R mgm-3,,
06-04-2019,24:00:00,,,0.110698,R mgm-3,0.091859,R mgm-3,,
07-04-2019,01:00:00,,,0.119485,R mgm-3,0.122391,R mgm-3,,
07-04-2019,02:00:00,,,0.119485,R mgm-3,0.134236,R mgm-3,,
07-04-2019,03:00:00,,,0.080652,R mgm-3,0.106599,R mgm-3,,
07-04-2019,04:00:00,,,0.110523,R mgm-3,0.124365,R mgm-3,,
07-04-2019,05:00:00,,,0.113511,R mgm-3,0.145092,R mgm-3,,
07-04-2019,06:00:00,,,0.119485,R mgm-3,0.148054,R mgm-3,,
07-04-2019,07:00:00,,,0.110523,R mgm-3,0.162859,R mgm-3,,
07-04-2019,08:00:00,,,0.107536,R mgm-3,0.168781,R mgm-3,,
07-04-2019,09:00:00,,,0.143382,R mgm-3,0.183586,R mgm-3,,
07-04-2019,10:00:00,,,0.250919,R mgm-3,0.186548,R mgm-3,,
07-04-2019,11:00:00,,,0.355468,R mgm-3,0.186548,R mgm-3,,
07-04-2019,12:00:00,,,0.418198,R mgm-3,0.142131,R mgm-3,,
07-04-2019,13:00:00,,,0.421184,R mgm-3,0.103637,R mgm-3,,
07-04-2019,14:00:00,,,0.415211,R mgm-3,0.097715,R mgm-3,,
07-04-2019,15:00:00,,,0.382352,R mgm-3,0.106599,R mgm-3,,
07-04-2019,16:00:00,,,0.367417,R mgm-3,0.109559,R mgm-3,,
07-04-2019,17:00:00,,,0.36443,R mgm-3,0.100677,R mgm-3,,
07-04-2019,18:00:00,,,0.361442,R mgm-3,0.142131,R mgm-3,,
07-04-2019,19:00:00,,,0.37339,R mgm-3,0.109559,R mgm-3,,
07-04-2019,20:00:00,,,0.412223,R mgm-3,0.08291,R mgm-3,,
07-04-2019,21:00:00,,,0.427159,R mgm-3,0.109559,R mgm-3,,
07-04-2019,22:00:00,,,0.397288,R mgm-3,0.124365,R mgm-3,,
07-04-2019,23:00:00,,,0.334558,R mgm-3,0.142131,R mgm-3,,
07-04-2019,24:00:00,,,0.221048,R mgm-3,0.139171,R mgm-3,,
08-04-2019,01:00:00,,,0.170993,R mgm-3,0.086796,R mgm-3,,
08-04-2019,02:00:00,,,0.107367,R mgm-3,0.094686,R mgm-3,,
08-04-2019,03:00:00,,,0.080525,R mgm-3,0.071015,R mgm-3,,
08-04-2019,04:00:00,,,0.086491,R mgm-3,0.073973,R mgm-3,,
08-04-2019,05:00:00,,,0.09842,R mgm-3,0.079891,R mgm-3,,
08-04-2019,06:00:00,,,0.080525,R mgm-3,0.136111,R mgm-3,,
08-04-2019,07:00:00,,,0.119297,R mgm-3,0.198249,R mgm-3,,
08-04-2019,08:00:00,,,0.262454,R mgm-3,0.204167,R mgm-3,,
08-04-2019,09:00:00,,,0.450347,R mgm-3,0.269263,R mgm-3,,
08-04-2019,10:00:00,,,0.480171,R mgm-3,0.22192,R mgm-3,,
08-04-2019,11:00:00,,,0.483153,R mgm-3,0.263346,R mgm-3,,
08-04-2019,12:00:00,,,0.480171,R mgm-3,0.254469,R mgm-3,,
08-04-2019,13:00:00,,,0.498066,R mgm-3,0.19529,R mgm-3,,
08-04-2019,14:00:00,,,0.459294,R mgm-3,0.218962,R mgm-3,,
08-04-2019,15:00:00,,,0.42947,R mgm-3,0.340278,R mgm-3,,
08-04-2019,16:00:00,,,0.450347,R mgm-3,0.497102,R mgm-3,,
08-04-2019,17:00:00,,,0.453329,R mgm-3,0.39058,R mgm-3,,
08-04-2019,18:00:00,,,0.498066,R mgm-3,0.405374,R mgm-3,,
08-04-2019,19:00:00,,,0.65017,R mgm-3,0.322524,R mgm-3,,
08-04-2019,20:00:00,,,0.584556,R mgm-3,0.331401,R mgm-3,,
08-04-2019,21:00:00,,,0.65017,R mgm-3,0.39058,R mgm-3,,
08-04-2019,22:00:00,,,0.629293,R mgm-3,0.316607,R mgm-3,,
08-04-2019,23:00:00,,,0.584556,R mgm-3,0.301812,R mgm-3,,
08-04-2019,24:00:00,,,0.587539,R mgm-3,0.402415,R mgm-3,,
09-04-2019,01:00:00,,,0.524081,R mgm-3,0.350875,R mgm-3,,
09-04-2019,02:00:00,,,0.496289,R mgm-3,0.272026,R mgm-3,,
09-04-2019,03:00:00,,,0.390084,R mgm-3,0.133056,R mgm-3,,
09-04-2019,04:00:00,,,0.366262,R mgm-3,0.085748,R mgm-3,,
09-04-2019,05:00:00,,,0.396039,R mgm-3,0.103488,R mgm-3,,
09-04-2019,06:00:00,,,0.372217,R mgm-3,0.082791,R mgm-3,,
09-04-2019,07:00:00,,,0.34244,R mgm-3,0.133056,R mgm-3,,
09-04-2019,08:00:00,,,0.241197,R mgm-3,0.097575,R mgm-3,,
09-04-2019,09:00:00,,,0.25013,R mgm-3,0.100531,R mgm-3,,
09-04-2019,10:00:00,,,0.339462,R mgm-3,0.091661,R mgm-3,,
09-04-2019,11:00:00,,,0.279907,R mgm-3,0.082791,R mgm-3,,
09-04-2019,12:00:00,,,0.232264,R mgm-3,0.094618,R mgm-3,,
09-04-2019,13:00:00,,,0.25013,R mgm-3,0.112358,R mgm-3,,
09-04-2019,14:00:00,,,0.247152,R mgm-3,0.100531,R mgm-3,,
09-04-2019,15:00:00,,,0.387106,R mgm-3,0.124186,R mgm-3,,
09-04-2019,16:00:00,,,0.128042,R mgm-3,0.127142,R mgm-3,,
09-04-2019,17:00:00,,,0.110176,R mgm-3,0.224717,R mgm-3,,
09-04-2019,18:00:00,,,0.10422,R mgm-3,0.280897,R mgm-3,,
09-04-2019,19:00:00,,,0.083377,R mgm-3,0.245415,R mgm-3,,
09-04-2019,20:00:00,,,0.092309,R mgm-3,0.272026,R mgm-3,,
09-04-2019,21:00:00,,,0.092309,R mgm-3,0.289767,R mgm-3,,
09-04-2019,22:00:00,,,0.095287,R mgm-3,0.27794,R mgm-3,,
09-04-2019,23:00:00,,,0.098265,R mgm-3,0.242459,R mgm-3,,
09-04-2019,24:00:00,,,0.074444,R mgm-3,0.201063,R mgm-3,,
10-04-2019,01:00:00,,,0.154598,R mgm-3,0.066973,R mgm-3,,
10-04-2019,02:00:00,,,0.150634,R mgm-3,0.074852,R mgm-3,,
10-04-2019,03:00:00,,,0.142706,R mgm-3,0.079777,R mgm-3,,
10-04-2019,04:00:00,,,0.13676,R mgm-3,0.085685,R mgm-3,,
10-04-2019,05:00:00,,,0.142706,R mgm-3,0.118187,R mgm-3,,
10-04-2019,06:00:00,,,0.157571,R mgm-3,0.197963,R mgm-3,,
10-04-2019,07:00:00,,,0.148652,R mgm-3,0.206827,R mgm-3,,
10-04-2019,08:00:00,,,0.151625,R mgm-3,0.209782,R mgm-3,,
10-04-2019,09:00:00,,,0.112975,R mgm-3,0.212737,R mgm-3,,
10-04-2019,10:00:00,,,0.178382,R mgm-3,0.215691,R mgm-3,,
10-04-2019,11:00:00,,,0.214059,R mgm-3,0.301376,R mgm-3,,
10-04-2019,12:00:00,,,0.187301,R mgm-3,0.378199,R mgm-3,,
10-04-2019,13:00:00,,,0.170454,R mgm-3,0.348651,R mgm-3,,
10-04-2019,14:00:00,,,,,0.31615,R mgm-3,,
10-04-2019,15:00:00,,,,,0.289559,R mgm-3,,
10-04-2019,16:00:00,,,0.199193,R mgm-3,0.298422,R mgm-3,,
10-04-2019,17:00:00,,,0.193248,R mgm-3,0.333879,R mgm-3,,
10-04-2019,18:00:00,,,0.196221,R mgm-3,0.31615,R mgm-3,,
10-04-2019,19:00:00,,,0.187301,R mgm-3,0.333879,R mgm-3,,
10-04-2019,20:00:00,,,0.178382,R mgm-3,0.339788,R mgm-3,,
10-04-2019,21:00:00,,,0.178382,R mgm-3,0.354561,R mgm-3,,
10-04-2019,22:00:00,,,0.175409,R mgm-3,0.345696,R mgm-3,,
10-04-2019,23:00:00,,,0.199193,R mgm-3,0.357515,R mgm-3,,
10-04-2019,24:00:00,,,0.187301,R mgm-3,0.378199,R mgm-3,,
11-04-2019,01:00:00,,,0.09512,R mgm-3,0.090544,R mgm-3,,
11-04-2019,02:00:00,,,0.087193,R mgm-3,0.090544,R mgm-3,,
11-04-2019,03:00:00,,,0.086202,R mgm-3,0.079719,R mgm-3,,
11-04-2019,04:00:00,,,0.080258,R mgm-3,0.064957,R mgm-3,,
11-04-2019,05:00:00,,,0.092148,R mgm-3,0.097434,R mgm-3,,
11-04-2019,06:00:00,,,0.184295,R mgm-3,0.200773,R mgm-3,,
11-04-2019,07:00:00,,,0.139707,R mgm-3,0.227346,R mgm-3,,
11-04-2019,08:00:00,,,0.136735,R mgm-3,0.203726,R mgm-3,,
11-04-2019,09:00:00,,,0.13079,R mgm-3,0.129912,R mgm-3,,
11-04-2019,10:00:00,,,0.086202,R mgm-3,0.12696,R mgm-3,,
11-04-2019,11:00:00,,,0.092148,R mgm-3,0.144675,R mgm-3,,
11-04-2019,12:00:00,,,0.104038,R mgm-3,0.118102,R mgm-3,,
11-04-2019,13:00:00,,,0.101065,R mgm-3,0.250967,R mgm-3,,
11-04-2019,14:00:00,,,0.092148,R mgm-3,0.177153,R mgm-3,,
11-04-2019,15:00:00,,,0.112955,R mgm-3,0.177153,R mgm-3,,
11-04-2019,16:00:00,,,0.112955,R mgm-3,0.153532,R mgm-3,,
11-04-2019,17:00:00,,,0.10701,R mgm-3,0.159437,R mgm-3,,
11-04-2019,18:00:00,,,0.15457,R mgm-3,0.389736,R mgm-3,,
11-04-2019,19:00:00,,,0.175377,R mgm-3,0.310017,R mgm-3,,
11-04-2019,20:00:00,,,0.163487,R mgm-3,0.248013,R mgm-3,,
11-04-2019,21:00:00,,,0.172405,R mgm-3,0.289349,R mgm-3,,
11-04-2019,22:00:00,,,0.148625,R mgm-3,0.342495,R mgm-3,,
11-04-2019,23:00:00,,,0.148625,R mgm-3,0.188962,R mgm-3,,
11-04-2019,24:00:00,,,0.145652,R mgm-3,0.12696,R mgm-3,,
12-04-2019,01:00:00,,,0.103028,R mgm-3,0.106215,R mgm-3,,
12-04-2019,02:00:00,,,0.110953,R mgm-3,0.110148,R mgm-3,,
12-04-2019,03:00:00,,,0.09213,R mgm-3,0.159322,R mgm-3,,
12-04-2019,04:00:00,,,0.083215,R mgm-3,0.179975,R mgm-3,,
12-04-2019,05:00:00,,,0.080242,R mgm-3,0.182925,R mgm-3,,
12-04-2019,06:00:00,,,0.187234,R mgm-3,0.200628,R mgm-3,,
12-04-2019,07:00:00,,,0.112934,R mgm-3,0.233082,R mgm-3,,
12-04-2019,08:00:00,,,0.133737,R mgm-3,0.236033,R mgm-3,,
12-04-2019,09:00:00,,,0.12185,R mgm-3,0.171123,R mgm-3,,
12-04-2019,10:00:00,,,0.101047,R mgm-3,0.135719,R mgm-3,,
12-04-2019,11:00:00,,,0.086187,R mgm-3,0.123917,R mgm-3,,
12-04-2019,12:00:00,,,0.09213,R mgm-3,0.309794,R mgm-3,,
12-04-2019,13:00:00,,,0.080242,R mgm-3,0.224231,R mgm-3,,
12-04-2019,14:00:00,,,0.086187,R mgm-3,0.259636,R mgm-3,,
12-04-2019,15:00:00,,,0.095102,R mgm-3,0.289141,R mgm-3,,
12-04-2019,16:00:00,,,0.101047,R mgm-3,0.303892,R mgm-3,,
12-04-2019,17:00:00,,,0.115907,R mgm-3,0.418958,R mgm-3,,
12-04-2019,18:00:00,,,0.181289,R mgm-3,0.420926,R mgm-3,,
12-04-2019,19:00:00,,,0.115907,R mgm-3,0.380603,R mgm-3,,
12-04-2019,20:00:00,,,0.104019,R mgm-3,0.302909,R mgm-3,,
12-04-2019,21:00:00,,,0.115907,R mgm-3,0.26357,R mgm-3,,
12-04-2019,22:00:00,,,0.115907,R mgm-3,0.19276,R mgm-3,,
12-04-2019,23:00:00,,,0.124822,R mgm-3,0.114082,R mgm-3,,
12-04-2019,24:00:00,,,0.10699,R mgm-3,0.062942,R mgm-3,,
13-04-2019,01:00:00,,,0.118857,R mgm-3,,,,
13-04-2019,02:00:00,,,0.106971,R mgm-3,,,,
13-04-2019,03:00:00,,,0.095085,R mgm-3,0.150362,R mgm-3,,
13-04-2019,04:00:00,,,0.089143,R mgm-3,0.18869,R mgm-3,,
13-04-2019,05:00:00,,,0.184228,R mgm-3,0.19262,R mgm-3,,
13-04-2019,06:00:00,,,0.127771,R mgm-3,0.200483,R mgm-3,,
13-04-2019,07:00:00,,,0.112913,R mgm-3,0.194587,R mgm-3,,
13-04-2019,08:00:00,,,0.163428,R mgm-3,0.220139,R mgm-3,,
13-04-2019,09:00:00,,,0.163428,R mgm-3,0.221121,R mgm-3,,
13-04-2019,10:00:00,,,0.160456,R mgm-3,0.184759,R mgm-3,,
13-04-2019,11:00:00,,,0.136685,R mgm-3,0.33807,R mgm-3,,
13-04-2019,12:00:00,,,0.196113,R mgm-3,,,,
13-04-2019,13:00:00,,,0.133713,R mgm-3,0.400966,R mgm-3,,
13-04-2019,14:00:00,,,0.1456,R mgm-3,0.179846,R mgm-3,,
13-04-2019,15:00:00,,,0.098057,R mgm-3,0.294828,R mgm-3,,
13-04-2019,16:00:00,,,0.080229,R mgm-3,0.336103,R mgm-3,,
13-04-2019,17:00:00,,,0.095085,R mgm-3,0.342,R mgm-3,,
13-04-2019,18:00:00,,,0.103999,R mgm-3,0.263379,R mgm-3,,
13-04-2019,19:00:00,,,0.112913,R mgm-3,0.200483,R mgm-3,,
13-04-2019,20:00:00,,,0.124799,R mgm-3,0.389172,R mgm-3,,
13-04-2019,21:00:00,,,0.115884,R mgm-3,0.369517,R mgm-3,,
13-04-2019,22:00:00,,,0.115884,R mgm-3,0.241759,R mgm-3,,
13-04-2019,23:00:00,,,0.118857,R mgm-3,0.204414,R mgm-3,,
13-04-2019,24:00:00,,,0.106971,R mgm-3,0.209328,R mgm-3,,
14-04-2019,01:00:00,,,0.114874,R mgm-3,0.247476,R mgm-3,,
14-04-2019,02:00:00,,,0.106952,R mgm-3,0.491025,R mgm-3,,
14-04-2019,03:00:00,,,0.112892,R mgm-3,0.294615,R mgm-3,,
14-04-2019,04:00:00,,,0.121806,R mgm-3,0.28283,R mgm-3,,
14-04-2019,05:00:00,,,0.109923,R mgm-3,0.28283,R mgm-3,,
14-04-2019,06:00:00,,,0.101009,R mgm-3,0.256315,R mgm-3,,
14-04-2019,07:00:00,,,0.112892,R mgm-3,0.294615,R mgm-3,,
14-04-2019,08:00:00,,,0.145573,R mgm-3,0.268099,R mgm-3,,
14-04-2019,09:00:00,,,0.154485,R mgm-3,0.279884,R mgm-3,,
14-04-2019,10:00:00,,,0.130719,R mgm-3,0.341753,R mgm-3,,
14-04-2019,11:00:00,,,0.103981,R mgm-3,0.409514,R mgm-3,,
14-04-2019,12:00:00,,,0.121806,R mgm-3,0.456653,R mgm-3,,
14-04-2019,13:00:00,,,0.095067,R mgm-3,0.503791,R mgm-3,,
14-04-2019,14:00:00,,,0.086155,R mgm-3,0.542091,R mgm-3,,
14-04-2019,15:00:00,,,0.077242,R mgm-3,0.557804,R mgm-3,,
14-04-2019,16:00:00,,,0.101009,R mgm-3,0.545038,R mgm-3,,
14-04-2019,17:00:00,,,0.101009,R mgm-3,0.39282,R mgm-3,,
14-04-2019,18:00:00,,,0.118835,R mgm-3,0.373178,R mgm-3,,
14-04-2019,19:00:00,,,0.139631,R mgm-3,0.443886,R mgm-3,,
14-04-2019,20:00:00,,,0.187165,R mgm-3,0.349609,R mgm-3,,
14-04-2019,21:00:00,,,0.202019,R mgm-3,0.314256,R mgm-3,,
14-04-2019,22:00:00,,,0.210932,R mgm-3,0.294615,R mgm-3,,
14-04-2019,23:00:00,,,0.255494,R mgm-3,,,,
14-04-2019,24:00:00,,,0.294115,R mgm-3,0.356484,R mgm-3,,
15-04-2019,01:00:00,,,0.237626,R mgm-3,0.211969,R mgm-3,,
15-04-2019,02:00:00,,,0.229705,R mgm-3,0.200194,R mgm-3,,
15-04-2019,03:00:00,,,0.193071,R mgm-3,0.129537,R mgm-3,,
15-04-2019,04:00:00,,,0.193071,R mgm-3,0.111873,R mgm-3,,
15-04-2019,05:00:00,,,0.199012,R mgm-3,0.276737,R mgm-3,,
15-04-2019,06:00:00,,,0.166339,R mgm-3,,,,
15-04-2019,07:00:00,,,0.166339,R mgm-3,0.580952,R mgm-3,,
15-04-2019,08:00:00,,,0.178219,R mgm-3,0.585859,R mgm-3,,
15-04-2019,09:00:00,,,0.136635,R mgm-3,0.553475,R mgm-3,,
15-04-2019,10:00:00,,,0.083169,R mgm-3,0.620205,R mgm-3,,
15-04-2019,11:00:00,,,0.083169,R mgm-3,0.468098,R mgm-3,,
15-04-2019,12:00:00,,,0.100991,R mgm-3,0.412162,R mgm-3,,
15-04-2019,13:00:00,,,0.196041,R mgm-3,0.341505,R mgm-3,,
15-04-2019,14:00:00,,,0.190101,R mgm-3,0.509314,R mgm-3,,
15-04-2019,15:00:00,,,0.139605,R mgm-3,0.485762,R mgm-3,,
15-04-2019,16:00:00,,,0.133664,R mgm-3,0.55053,R mgm-3,,
15-04-2019,17:00:00,,,0.178219,R mgm-3,0.65946,R mgm-3,,
15-04-2019,18:00:00,,,0.285151,R mgm-3,0.447491,R mgm-3,,
15-04-2019,19:00:00,,,0.246537,R mgm-3,0.368002,R mgm-3,,
15-04-2019,20:00:00,,,0.216833,R mgm-3,0.279682,R mgm-3,,
15-04-2019,21:00:00,,,0.172278,R mgm-3,0.259073,R mgm-3,,
15-04-2019,22:00:00,,,0.154457,R mgm-3,0.217857,R mgm-3,,
15-04-2019,23:00:00,,,0.18119,R mgm-3,0.217857,R mgm-3,,
15-04-2019,24:00:00,,,0.178219,R mgm-3,0.091264,R mgm-3,,
16-04-2019,01:00:00,,,0.087114,R mgm-3,0.117675,R mgm-3,,
16-04-2019,02:00:00,,,0.110871,R mgm-3,0.168668,R mgm-3,,
16-04-2019,03:00:00,,,0.095032,R mgm-3,0.200048,R mgm-3,,
16-04-2019,04:00:00,,,0.089094,R mgm-3,0.197106,R mgm-3,,
16-04-2019,05:00:00,,,0.121761,R mgm-3,0.211816,R mgm-3,,
16-04-2019,06:00:00,,,0.172247,R mgm-3,0.208874,R mgm-3,,
16-04-2019,07:00:00,,,0.204914,R mgm-3,0.244176,R mgm-3,,
16-04-2019,08:00:00,,,0.231643,R mgm-3,0.235351,R mgm-3,,
16-04-2019,09:00:00,,,0.234613,R mgm-3,0.435399,R mgm-3,,
16-04-2019,10:00:00,,,0.267281,R mgm-3,0.37362,R mgm-3,,
16-04-2019,11:00:00,,,0.258371,R mgm-3,0.25006,R mgm-3,,
16-04-2019,12:00:00,,,0.246491,R mgm-3,0.241235,R mgm-3,,
16-04-2019,13:00:00,,,0.187096,R mgm-3,0.179454,R mgm-3,,
16-04-2019,14:00:00,,,0.139579,R mgm-3,0.144152,R mgm-3,,
16-04-2019,15:00:00,,,0.145519,R mgm-3,0.329491,R mgm-3,,
16-04-2019,16:00:00,,,0.142549,R mgm-3,0.297131,R mgm-3,,
16-04-2019,17:00:00,,,0.255401,R mgm-3,0.467759,R mgm-3,,
16-04-2019,18:00:00,,,0.27322,R mgm-3,0.123559,R mgm-3,,
16-04-2019,19:00:00,,,0.207884,R mgm-3,0.14121,R mgm-3,,
16-04-2019,20:00:00,,,0.13364,R mgm-3,0.182396,R mgm-3,,
16-04-2019,21:00:00,,,0.121761,R mgm-3,0.2177,R mgm-3,,
16-04-2019,22:00:00,,,0.213824,R mgm-3,0.158862,R mgm-3,,
16-04-2019,23:00:00,,,0.243522,R mgm-3,0.261827,R mgm-3,,
16-04-2019,24:00:00,,,0.172247,R mgm-3,0.123559,R mgm-3,,
17-04-2019,01:00:00,,,0.193991,R mgm-3,0.176386,R mgm-3,,
17-04-2019,02:00:00,,,0.237539,R mgm-3,0.164626,R mgm-3,,
17-04-2019,03:00:00,,,0.133615,R mgm-3,0.12935,R mgm-3,,
17-04-2019,04:00:00,,,0.095016,R mgm-3,0.085253,R mgm-3,,
17-04-2019,05:00:00,,,0.100954,R mgm-3,0.11465,R mgm-3,,
17-04-2019,06:00:00,,,0.139554,R mgm-3,0.108771,R mgm-3,,
17-04-2019,07:00:00,,,0.148462,R mgm-3,0.126409,R mgm-3,,
17-04-2019,08:00:00,,,0.142524,R mgm-3,0.126409,R mgm-3,,
17-04-2019,09:00:00,,,0.103923,R mgm-3,0.094072,R mgm-3,,
17-04-2019,10:00:00,,,0.118769,R mgm-3,0.088193,R mgm-3,,
17-04-2019,11:00:00,,,0.136585,R mgm-3,0.149927,R mgm-3,,
17-04-2019,12:00:00,,,0.172215,R mgm-3,,,,
17-04-2019,13:00:00,,,0.184093,R mgm-3,0.270458,R mgm-3,,
17-04-2019,14:00:00,,,0.163308,R mgm-3,0.243999,R mgm-3,,
17-04-2019,15:00:00,,,0.142524,R mgm-3,0.34983,R mgm-3,,
17-04-2019,16:00:00,,,0.148462,R mgm-3,0.329252,R mgm-3,,
17-04-2019,17:00:00,,,0.151431,R mgm-3,0.358649,R mgm-3,,
17-04-2019,18:00:00,,,0.089078,R mgm-3,0.249879,R mgm-3,,
17-04-2019,19:00:00,,,0.160338,R mgm-3,0.170505,R mgm-3,,
17-04-2019,20:00:00,,,0.124708,R mgm-3,0.311613,R mgm-3,,
17-04-2019,21:00:00,,,0.095016,R mgm-3,0.220481,R mgm-3,,
17-04-2019,22:00:00,,,0.106892,R mgm-3,0.173445,R mgm-3,,
17-04-2019,23:00:00,,,0.115801,R mgm-3,0.205783,R mgm-3,,
17-04-2019,24:00:00,,,0.127677,R mgm-3,0.158747,R mgm-3,,
18-04-2019,01:00:00,,,0.221663,R mgm-3,0.207969,R mgm-3,,
18-04-2019,02:00:00,,,0.24937,R mgm-3,0.184426,R mgm-3,,
18-04-2019,03:00:00,,,0.240464,R mgm-3,0.170692,R mgm-3,,
18-04-2019,04:00:00,,,0.246402,R mgm-3,0.179521,R mgm-3,,
18-04-2019,05:00:00,,,0.24937,R mgm-3,0.182464,R mgm-3,,
18-04-2019,06:00:00,,,0.246402,R mgm-3,0.15892,R mgm-3,,
18-04-2019,07:00:00,,,0.267183,R mgm-3,0.191293,R mgm-3,,
18-04-2019,08:00:00,,,0.237496,R mgm-3,0.164806,R mgm-3,,
18-04-2019,09:00:00,,,0.20484,R mgm-3,0.176578,R mgm-3,,
18-04-2019,10:00:00,,,0.270151,R mgm-3,0.111833,R mgm-3,,
18-04-2019,11:00:00,,,0.175153,R mgm-3,0.126547,R mgm-3,,
18-04-2019,12:00:00,,,0.097967,R mgm-3,0.18835,R mgm-3,,
18-04-2019,13:00:00,,,0.133591,R mgm-3,0.211894,R mgm-3,,
18-04-2019,14:00:00,,,0.189996,R mgm-3,0.332555,R mgm-3,,
18-04-2019,15:00:00,,,0.169215,R mgm-3,0.285468,R mgm-3,,
18-04-2019,16:00:00,,,0.148434,R mgm-3,0.459102,R mgm-3,,
18-04-2019,17:00:00,,,0.169215,R mgm-3,0.464988,R mgm-3,,
18-04-2019,18:00:00,,,0.22859,R mgm-3,0.562106,R mgm-3,,
18-04-2019,19:00:00,,,0.216715,R mgm-3,0.359042,R mgm-3,,
18-04-2019,20:00:00,,,0.198902,R mgm-3,0.273695,R mgm-3,,
18-04-2019,21:00:00,,,0.207809,R mgm-3,0.26781,R mgm-3,,
18-04-2019,22:00:00,,,0.20484,R mgm-3,0.229551,R mgm-3,,
18-04-2019,23:00:00,,,0.20484,R mgm-3,0.176578,R mgm-3,,
18-04-2019,24:00:00,,,0.187028,R mgm-3,0.179521,R mgm-3,,
19-04-2019,01:00:00,,,0.150387,R mgm-3,0.168914,R mgm-3,,
19-04-2019,02:00:00,,,0.146428,R mgm-3,0.113919,R mgm-3,,
19-04-2019,03:00:00,,,0.130599,R mgm-3,0.091331,R mgm-3,,
19-04-2019,04:00:00,,,0.115758,R mgm-3,0.067762,R mgm-3,,
19-04-2019,05:00:00,,,0.12763,R mgm-3,0.079547,R mgm-3,,
19-04-2019,06:00:00,,,0.133566,R mgm-3,0.109009,R mgm-3,,
19-04-2019,07:00:00,,,0.16028,R mgm-3,0.132578,R mgm-3,,
19-04-2019,08:00:00,,,0.19293,R mgm-3,0.176771,R mgm-3,,
19-04-2019,09:00:00,,,0.184025,R mgm-3,0.150255,R mgm-3,,
19-04-2019,10:00:00,,,0.189961,R mgm-3,0.10017,R mgm-3,,
19-04-2019,11:00:00,,,0.172153,R mgm-3,0.106062,R mgm-3,,
19-04-2019,12:00:00,,,0.151376,R mgm-3,0.103117,R mgm-3,,
19-04-2019,13:00:00,,,0.136535,R mgm-3,0.097224,R mgm-3,,
19-04-2019,14:00:00,,,0.121694,R mgm-3,0.194448,R mgm-3,,
19-04-2019,15:00:00,,,0.08014,R mgm-3,0.250425,R mgm-3,,
19-04-2019,16:00:00,,,0.094981,R mgm-3,0.271049,R mgm-3,,
19-04-2019,17:00:00,,,0.097949,R mgm-3,0.344703,R mgm-3,,
19-04-2019,18:00:00,,,0.100918,R mgm-3,0.371219,R mgm-3,,
19-04-2019,19:00:00,,,0.11279,R mgm-3,0.33881,R mgm-3,,
19-04-2019,20:00:00,,,0.169185,R mgm-3,0.536205,R mgm-3,,
19-04-2019,21:00:00,,,0.225579,R mgm-3,0.509689,R mgm-3,,
