End Date,End Time,Co,Status/units,CO,Status/units,CO,Status/units,Co,Status/units
23-05-2020,23:00:00,,,0.098765,R mgm-3,0.235608,R mgm-3,,
23-05-2020,24:00:00,,,0.10167,R mgm-3,0.204003,R mgm-3,,
24-05-2020,01:00:00,,,0.061952,R mgm-3,,,,
24-05-2020,02:00:00,,,0.065824,R mgm-3,0.149384,R mgm-3,,
24-05-2020,03:00:00,,,0.063888,R mgm-3,0.109165,R mgm-3,,
24-05-2020,04:00:00,,,0.066792,R mgm-3,0.089055,R mgm-3,,
24-05-2020,05:00:00,,,0.066792,R mgm-3,0.08331,R mgm-3,,
24-05-2020,06:00:00,,,0.0726,R mgm-3,0.109165,R mgm-3,,
24-05-2020,07:00:00,,,0.090024,R mgm-3,0.126402,R mgm-3,,
24-05-2020,08:00:00,,,0.087119,R mgm-3,0.094802,R mgm-3,,
24-05-2020,09:00:00,,,0.081312,R mgm-3,0.086183,R mgm-3,,
24-05-2020,10:00:00,,,0.078408,R mgm-3,0.08331,R mgm-3,,
24-05-2020,11:00:00,,,0.081312,R mgm-3,0.123529,R mgm-3,,
24-05-2020,12:00:00,,,0.075504,R mgm-3,0.112038,R mgm-3,,
24-05-2020,13:00:00,,,0.078408,R mgm-3,0.120657,R mgm-3,,
24-05-2020,14:00:00,,,0.0726,R mgm-3,0.109165,R mgm-3,,
24-05-2020,15:00:00,,,0.078408,R mgm-3,0.100547,R mgm-3,,
24-05-2020,16:00:00,,,0.075504,R mgm-3,0.106293,R mgm-3,,
24-05-2020,17:00:00,,,0.069696,R mgm-3,0.100547,R mgm-3,,
24-05-2020,18:00:00,,,0.075504,R mgm-3,0.117783,R mgm-3,,
24-05-2020,19:00:00,,,0.075504,R mgm-3,0.132147,R mgm-3,,
24-05-2020,20:00:00,,,0.110352,R mgm-3,0.158003,R mgm-3,,
24-05-2020,21:00:00,,,0.18876,R mgm-3,0.232694,R mgm-3,,
24-05-2020,22:00:00,,,0.272976,R mgm-3,0.353351,R mgm-3,,
24-05-2020,23:00:00,,,0.18876,R mgm-3,0.284404,R mgm-3,,
24-05-2020,24:00:00,,,0.15972,R mgm-3,0.129275,R mgm-3,,
25-05-2020,01:00:00,,,0.139351,R mgm-3,,,,
25-05-2020,02:00:00,,,0.150964,R mgm-3,0.11489,R mgm-3,,
25-05-2020,03:00:00,,,0.162577,R mgm-3,0.15223,R mgm-3,,
25-05-2020,04:00:00,,,0.179996,R mgm-3,0.123508,R mgm-3,,
25-05-2020,05:00:00,,,0.177092,R mgm-3,0.123508,R mgm-3,,
25-05-2020,06:00:00,,,0.113223,R mgm-3,0.117762,R mgm-3,,
25-05-2020,07:00:00,,,0.116127,R mgm-3,0.103402,R mgm-3,,
25-05-2020,08:00:00,,,0.159674,R mgm-3,0.201059,R mgm-3,,
25-05-2020,09:00:00,,,0.124836,R mgm-3,0.22978,R mgm-3,,
25-05-2020,10:00:00,,,0.121932,R mgm-3,0.143613,R mgm-3,,
25-05-2020,11:00:00,,,0.11032,R mgm-3,0.123508,R mgm-3,,
25-05-2020,12:00:00,,,0.107417,R mgm-3,0.186697,R mgm-3,,
25-05-2020,13:00:00,,,0.092901,R mgm-3,0.206803,R mgm-3,,
25-05-2020,14:00:00,,,0.087095,R mgm-3,0.21542,R mgm-3,,
25-05-2020,15:00:00,,,0.081288,R mgm-3,0.132124,R mgm-3,,
25-05-2020,16:00:00,,,0.066773,R mgm-3,0.195314,R mgm-3,,
25-05-2020,17:00:00,,,0.066773,R mgm-3,0.212548,R mgm-3,,
25-05-2020,18:00:00,,,0.060967,R mgm-3,0.209675,R mgm-3,,
25-05-2020,19:00:00,,,0.087095,R mgm-3,0.252759,R mgm-3,,
25-05-2020,20:00:00,,,0.148061,R mgm-3,0.180953,R mgm-3,,
25-05-2020,21:00:00,,,0.162577,R mgm-3,0.186697,R mgm-3,,
25-05-2020,22:00:00,,,0.194511,R mgm-3,0.129252,R mgm-3,,
25-05-2020,23:00:00,,,0.177092,R mgm-3,0.117762,R mgm-3,,
25-05-2020,24:00:00,,,0.153868,R mgm-3,0.11489,R mgm-3,,
26-05-2020,01:00:00,,,0.143181,R mgm-3,,,,
26-05-2020,02:00:00,,,0.15866,R mgm-3,0.210596,R mgm-3,,
26-05-2020,03:00:00,,,0.174139,R mgm-3,0.189536,R mgm-3,,
26-05-2020,04:00:00,,,0.197358,R mgm-3,0.223997,R mgm-3,,
26-05-2020,05:00:00,,,0.208967,R mgm-3,0.287176,R mgm-3,,
26-05-2020,06:00:00,,,0.197358,R mgm-3,0.284303,R mgm-3,,
26-05-2020,07:00:00,,,0.185748,R mgm-3,0.252714,R mgm-3,,
26-05-2020,08:00:00,,,0.171236,R mgm-3,0.198151,R mgm-3,,
26-05-2020,09:00:00,,,0.113191,R mgm-3,0.232612,R mgm-3,,
26-05-2020,10:00:00,,,0.104483,R mgm-3,0.238356,R mgm-3,,
26-05-2020,11:00:00,,,0.113191,R mgm-3,0.221125,R mgm-3,,
26-05-2020,12:00:00,,,0.110288,R mgm-3,0.215382,R mgm-3,,
26-05-2020,13:00:00,,,0.098679,R mgm-3,0.246971,R mgm-3,,
26-05-2020,14:00:00,,,0.092874,R mgm-3,0.198151,R mgm-3,,
26-05-2020,15:00:00,,,0.084167,R mgm-3,0.272816,R mgm-3,,
26-05-2020,16:00:00,,,0.087069,R mgm-3,0.267073,R mgm-3,,
26-05-2020,17:00:00,,,0.063851,R mgm-3,0.290048,R mgm-3,,
26-05-2020,18:00:00,,,0.066753,R mgm-3,0.27856,R mgm-3,,
26-05-2020,19:00:00,,,0.107386,R mgm-3,0.132101,R mgm-3,,
26-05-2020,20:00:00,,,0.139312,R mgm-3,0.071794,R mgm-3,,
26-05-2020,21:00:00,,,0.223479,R mgm-3,0.109126,R mgm-3,,
26-05-2020,22:00:00,,,0.174139,R mgm-3,0.215382,R mgm-3,,
26-05-2020,23:00:00,,,0.118995,R mgm-3,0.21251,R mgm-3,,
26-05-2020,24:00:00,,,0.101581,R mgm-3,0.223997,R mgm-3,,
27-05-2020,01:00:00,,,0.061898,R mgm-3,,,,
27-05-2020,02:00:00,,,0.069635,R mgm-3,0.122506,R mgm-3,,
27-05-2020,03:00:00,,,0.069635,R mgm-3,0.114849,R mgm-3,,
27-05-2020,04:00:00,,,0.072537,R mgm-3,0.106237,R mgm-3,,
27-05-2020,05:00:00,,,0.095748,R mgm-3,0.134948,R mgm-3,,
27-05-2020,06:00:00,,,0.101552,R mgm-3,0.143562,R mgm-3,,
27-05-2020,07:00:00,,,0.098651,R mgm-3,0.18376,R mgm-3,,
27-05-2020,08:00:00,,,0.11896,R mgm-3,0.178018,R mgm-3,,
27-05-2020,09:00:00,,,0.130566,R mgm-3,0.192374,R mgm-3,,
27-05-2020,10:00:00,,,0.110257,R mgm-3,0.126335,R mgm-3,,
27-05-2020,11:00:00,,,0.092847,R mgm-3,0.094751,R mgm-3,,
27-05-2020,12:00:00,,,0.087045,R mgm-3,0.120592,R mgm-3,,
27-05-2020,13:00:00,,,0.089946,R mgm-3,0.140691,R mgm-3,,
27-05-2020,14:00:00,,,0.095748,R mgm-3,0.114849,R mgm-3,,
27-05-2020,15:00:00,,,0.098651,R mgm-3,0.066039,R mgm-3,,
27-05-2020,16:00:00,,,0.089946,R mgm-3,0.13782,R mgm-3,,
27-05-2020,17:00:00,,,0.098651,R mgm-3,0.143562,R mgm-3,,
27-05-2020,18:00:00,,,0.116059,R mgm-3,0.206729,R mgm-3,,
27-05-2020,19:00:00,,,0.130566,R mgm-3,0.152176,R mgm-3,,
27-05-2020,20:00:00,,,0.127665,R mgm-3,0.200987,R mgm-3,,
27-05-2020,21:00:00,,,0.07834,R mgm-3,0.140691,R mgm-3,,
27-05-2020,22:00:00,,,0.069635,R mgm-3,0.123463,R mgm-3,,
27-05-2020,23:00:00,,,0.05803,R mgm-3,0.143562,R mgm-3,,
27-05-2020,24:00:00,,,0.05803,R mgm-3,0.123463,R mgm-3,,
28-05-2020,01:00:00,,,0.127628,R mgm-3,,,,
28-05-2020,02:00:00,,,0.119893,R mgm-3,0.126312,R mgm-3,,
28-05-2020,03:00:00,,,0.118927,R mgm-3,0.074639,R mgm-3,,
28-05-2020,04:00:00,,,0.133429,R mgm-3,0.091864,R mgm-3,,
28-05-2020,05:00:00,,,0.124728,R mgm-3,0.074639,R mgm-3,,
28-05-2020,06:00:00,,,0.124728,R mgm-3,0.094734,R mgm-3,,
28-05-2020,07:00:00,,,0.127628,R mgm-3,0.163632,R mgm-3,,
28-05-2020,08:00:00,,,0.130529,R mgm-3,0.177986,R mgm-3,,
28-05-2020,09:00:00,,,0.133429,R mgm-3,0.221047,R mgm-3,,
28-05-2020,10:00:00,,,0.101523,R mgm-3,0.312911,R mgm-3,,
28-05-2020,11:00:00,,,0.084118,R mgm-3,0.353101,R mgm-3,,
28-05-2020,12:00:00,,,0.092821,R mgm-3,0.367455,R mgm-3,,
28-05-2020,13:00:00,,,0.087019,R mgm-3,0.396162,R mgm-3,,
28-05-2020,14:00:00,,,0.072516,R mgm-3,0.482285,R mgm-3,,
28-05-2020,15:00:00,,,0.078317,R mgm-3,0.554053,R mgm-3,,
28-05-2020,16:00:00,,,0.089919,R mgm-3,0.516734,R mgm-3,,
28-05-2020,17:00:00,,,0.104423,R mgm-3,0.473672,R mgm-3,,
28-05-2020,18:00:00,,,0.107324,R mgm-3,0.465059,R mgm-3,,
28-05-2020,19:00:00,,,0.092821,R mgm-3,0.50525,R mgm-3,,
28-05-2020,20:00:00,,,0.095722,R mgm-3,0.459319,R mgm-3,,
28-05-2020,21:00:00,,,0.089919,R mgm-3,0.419128,R mgm-3,,
28-05-2020,22:00:00,,,0.107324,R mgm-3,0.324394,R mgm-3,,
28-05-2020,23:00:00,,,0.107324,R mgm-3,0.238271,R mgm-3,,
28-05-2020,24:00:00,,,0.104423,R mgm-3,0.238271,R mgm-3,,
29-05-2020,01:00:00,,,0.108259,R mgm-3,,,,
29-05-2020,02:00:00,,,0.115992,R mgm-3,0.107155,R mgm-3,,
29-05-2020,03:00:00,,,0.113093,R mgm-3,0.080367,R mgm-3,,
29-05-2020,04:00:00,,,0.115992,R mgm-3,0.083237,R mgm-3,,
29-05-2020,05:00:00,,,0.127592,R mgm-3,0.071755,R mgm-3,,
29-05-2020,06:00:00,,,0.142091,R mgm-3,0.083237,R mgm-3,,
29-05-2020,07:00:00,,,0.15369,R mgm-3,0.157863,R mgm-3,,
29-05-2020,08:00:00,,,0.15079,R mgm-3,0.163604,R mgm-3,,
29-05-2020,09:00:00,,,0.159488,R mgm-3,0.154992,R mgm-3,,
29-05-2020,10:00:00,,,0.133391,R mgm-3,0.163604,R mgm-3,,
29-05-2020,11:00:00,,,0.118892,R mgm-3,0.218137,R mgm-3,,
29-05-2020,12:00:00,,,0.110193,R mgm-3,0.292764,R mgm-3,,
29-05-2020,13:00:00,,,0.086994,R mgm-3,0.364519,R mgm-3,,
29-05-2020,14:00:00,,,0.084094,R mgm-3,0.404703,R mgm-3,,
29-05-2020,15:00:00,,,0.101493,R mgm-3,0.304245,R mgm-3,,
29-05-2020,16:00:00,,,0.118892,R mgm-3,0.298504,R mgm-3,,
29-05-2020,17:00:00,,,0.127592,R mgm-3,0.321466,R mgm-3,,
29-05-2020,18:00:00,,,0.107293,R mgm-3,0.398962,R mgm-3,,
29-05-2020,19:00:00,,,0.081195,R mgm-3,0.533864,R mgm-3,,
29-05-2020,20:00:00,,,0.069595,R mgm-3,0.594139,R mgm-3,,
29-05-2020,21:00:00,,,0.081195,R mgm-3,0.505162,R mgm-3,,
29-05-2020,22:00:00,,,0.089894,R mgm-3,0.433405,R mgm-3,,
29-05-2020,23:00:00,,,0.086994,R mgm-3,0.272672,R mgm-3,,
29-05-2020,24:00:00,,,0.104393,R mgm-3,0.195176,R mgm-3,,
30-05-2020,01:00:00,,,0.092767,R mgm-3,,,,
30-05-2020,02:00:00,,,0.104362,R mgm-3,0.172184,R mgm-3,,
30-05-2020,03:00:00,,,0.098565,R mgm-3,0.123398,R mgm-3,,
30-05-2020,04:00:00,,,0.107261,R mgm-3,0.109049,R mgm-3,,
30-05-2020,05:00:00,,,0.104362,R mgm-3,0.120528,R mgm-3,,
30-05-2020,06:00:00,,,0.115959,R mgm-3,0.126268,R mgm-3,,
30-05-2020,07:00:00,,,0.127554,R mgm-3,0.10331,R mgm-3,,
30-05-2020,08:00:00,,,0.133352,R mgm-3,0.066004,R mgm-3,,
30-05-2020,09:00:00,,,0.156544,R mgm-3,0.080352,R mgm-3,,
30-05-2020,10:00:00,,,0.226119,R mgm-3,0.117659,R mgm-3,,
30-05-2020,11:00:00,,,0.13915,R mgm-3,0.238187,R mgm-3,,
30-05-2020,12:00:00,,,0.113059,R mgm-3,0.261145,R mgm-3,,
30-05-2020,13:00:00,,,0.092767,R mgm-3,0.364455,R mgm-3,,
30-05-2020,14:00:00,,,0.072474,R mgm-3,0.350106,R mgm-3,,
30-05-2020,15:00:00,,,0.063777,R mgm-3,0.338627,R mgm-3,,
30-05-2020,16:00:00,,,0.066676,R mgm-3,0.370195,R mgm-3,,
30-05-2020,17:00:00,,,0.08117,R mgm-3,0.384543,R mgm-3,,
30-05-2020,18:00:00,,,0.095666,R mgm-3,0.433329,R mgm-3,,
30-05-2020,19:00:00,,,0.107261,R mgm-3,0.462026,R mgm-3,,
30-05-2020,20:00:00,,,0.118858,R mgm-3,0.41898,R mgm-3,,
30-05-2020,21:00:00,,,0.130453,R mgm-3,0.358716,R mgm-3,,
30-05-2020,22:00:00,,,0.115959,R mgm-3,0.266885,R mgm-3,,
30-05-2020,23:00:00,,,0.115959,R mgm-3,0.223838,R mgm-3,,
30-05-2020,24:00:00,,,0.101464,R mgm-3,0.195142,R mgm-3,,
31-05-2020,01:00:00,,,0.104332,R mgm-3,,,,
31-05-2020,02:00:00,,,0.096604,R mgm-3,0.153025,R mgm-3,,
31-05-2020,03:00:00,,,0.086944,R mgm-3,0.143461,R mgm-3,,
31-05-2020,04:00:00,,,0.09274,R mgm-3,0.131984,R mgm-3,,
31-05-2020,05:00:00,,,0.09274,R mgm-3,0.103292,R mgm-3,,
31-05-2020,06:00:00,,,0.118823,R mgm-3,0.094684,R mgm-3,,
31-05-2020,07:00:00,,,0.127517,R mgm-3,0.080338,R mgm-3,,
31-05-2020,08:00:00,,,0.147805,R mgm-3,0.086076,R mgm-3,,
31-05-2020,09:00:00,,,0.144906,R mgm-3,0.114769,R mgm-3,,
31-05-2020,10:00:00,,,0.118823,R mgm-3,0.177892,R mgm-3,,
31-05-2020,11:00:00,,,0.086944,R mgm-3,0.309876,R mgm-3,,
31-05-2020,12:00:00,,,0.081147,R mgm-3,0.269707,R mgm-3,,
31-05-2020,13:00:00,,,0.098536,R mgm-3,0.284053,R mgm-3,,
31-05-2020,14:00:00,,,0.09274,R mgm-3,0.266837,R mgm-3,,
31-05-2020,15:00:00,,,0.084046,R mgm-3,0.25536,R mgm-3,,
31-05-2020,16:00:00,,,0.069555,R mgm-3,0.252492,R mgm-3,,
31-05-2020,17:00:00,,,0.084046,R mgm-3,0.301268,R mgm-3,,
31-05-2020,18:00:00,,,0.09274,R mgm-3,0.261099,R mgm-3,,
31-05-2020,19:00:00,,,0.084046,R mgm-3,0.286922,R mgm-3,,
31-05-2020,20:00:00,,,0.086944,R mgm-3,0.263968,R mgm-3,,
31-05-2020,21:00:00,,,0.101434,R mgm-3,0.232407,R mgm-3,,
31-05-2020,22:00:00,,,0.098536,R mgm-3,0.180761,R mgm-3,,
31-05-2020,23:00:00,,,0.09274,R mgm-3,0.172154,R mgm-3,,
31-05-2020,24:00:00,,,0.086944,R mgm-3,0.126246,R mgm-3,,
01-06-2020,01:00:00,,,0.065671,R mgm-3,,,,
01-06-2020,02:00:00,,,0.081124,R mgm-3,0.130048,R mgm-3,,
01-06-2020,03:00:00,,,0.07533,R mgm-3,0.120487,R mgm-3,,
01-06-2020,04:00:00,,,0.086918,R mgm-3,0.114748,R mgm-3,,
01-06-2020,05:00:00,,,0.089816,R mgm-3,0.117617,R mgm-3,,
01-06-2020,06:00:00,,,0.092713,R mgm-3,0.123355,R mgm-3,,
01-06-2020,07:00:00,,,0.1072,R mgm-3,0.154911,R mgm-3,,
01-06-2020,08:00:00,,,0.124583,R mgm-3,0.134829,R mgm-3,,
01-06-2020,09:00:00,,,0.133275,R mgm-3,0.094668,R mgm-3,,
01-06-2020,10:00:00,,,0.118788,R mgm-3,0.06598,R mgm-3,,
01-06-2020,11:00:00,,,0.104302,R mgm-3,0.123355,R mgm-3,,
01-06-2020,12:00:00,,,0.09561,R mgm-3,0.195072,R mgm-3,,
01-06-2020,13:00:00,,,0.098508,R mgm-3,0.154911,R mgm-3,,
01-06-2020,14:00:00,,,0.092713,R mgm-3,0.240972,R mgm-3,,
01-06-2020,15:00:00,,,0.092713,R mgm-3,0.281133,R mgm-3,,
01-06-2020,16:00:00,,,0.081124,R mgm-3,0.275396,R mgm-3,,
01-06-2020,17:00:00,,,0.089816,R mgm-3,0.304083,R mgm-3,,
01-06-2020,18:00:00,,,0.089816,R mgm-3,0.281133,R mgm-3,,
01-06-2020,19:00:00,,,0.115891,R mgm-3,0.258185,R mgm-3,,
01-06-2020,20:00:00,,,0.124583,R mgm-3,0.238103,R mgm-3,,
01-06-2020,21:00:00,,,0.12748,R mgm-3,0.249578,R mgm-3,,
01-06-2020,22:00:00,,,0.121686,R mgm-3,0.258185,R mgm-3,,
01-06-2020,23:00:00,,,0.115891,R mgm-3,0.157779,R mgm-3,,
01-06-2020,24:00:00,,,0.1072,R mgm-3,0.129092,R mgm-3,,
02-06-2020,01:00:00,,,0.127444,R mgm-3,,,,
02-06-2020,02:00:00,,,0.123581,R mgm-3,0.103255,R mgm-3,,
02-06-2020,03:00:00,,,0.133236,R mgm-3,0.097519,R mgm-3,,
02-06-2020,04:00:00,,,0.127444,R mgm-3,0.086046,R mgm-3,,
02-06-2020,05:00:00,,,0.133236,R mgm-3,0.074573,R mgm-3,,
02-06-2020,06:00:00,,,0.141925,R mgm-3,0.077441,R mgm-3,,
02-06-2020,07:00:00,,,0.150615,R mgm-3,0.091783,R mgm-3,,
02-06-2020,08:00:00,,,0.144822,R mgm-3,0.086046,R mgm-3,,
02-06-2020,09:00:00,,,0.136132,R mgm-3,0.106124,R mgm-3,,
02-06-2020,10:00:00,,,0.115858,R mgm-3,0.143411,R mgm-3,,
02-06-2020,11:00:00,,,0.115858,R mgm-3,0.183565,R mgm-3,,
02-06-2020,12:00:00,,,0.095582,R mgm-3,0.19217,R mgm-3,,
02-06-2020,13:00:00,,,0.101375,R mgm-3,0.200774,R mgm-3,,
02-06-2020,14:00:00,,,0.098479,R mgm-3,0.212248,R mgm-3,,
02-06-2020,15:00:00,,,,,0.226588,R mgm-3,,
02-06-2020,16:00:00,,,,,0.20651,R mgm-3,,
02-06-2020,17:00:00,,,,,0.240929,R mgm-3,,
02-06-2020,18:00:00,,,0.115858,R mgm-3,0.235193,R mgm-3,,
02-06-2020,19:00:00,,,0.124547,R mgm-3,0.19217,R mgm-3,,
02-06-2020,20:00:00,,,0.133236,R mgm-3,0.255271,R mgm-3,,
02-06-2020,21:00:00,,,0.170889,R mgm-3,0.315503,R mgm-3,,
02-06-2020,22:00:00,,,0.234612,R mgm-3,0.46465,R mgm-3,,
02-06-2020,23:00:00,,,0.29254,R mgm-3,0.536354,R mgm-3,,
02-06-2020,24:00:00,,,0.393916,R mgm-3,0.476122,R mgm-3,,
03-06-2020,01:00:00,,,0.274286,R mgm-3,,,,
03-06-2020,02:00:00,,,0.309054,R mgm-3,0.229416,R mgm-3,,
03-06-2020,03:00:00,,,0.283944,R mgm-3,0.174929,R mgm-3,,
03-06-2020,04:00:00,,,0.257867,R mgm-3,0.143385,R mgm-3,,
03-06-2020,05:00:00,,,0.223098,R mgm-3,0.129047,R mgm-3,,
03-06-2020,06:00:00,,,0.225996,R mgm-3,0.163458,R mgm-3,,
03-06-2020,07:00:00,,,0.220201,R mgm-3,0.246622,R mgm-3,,
03-06-2020,08:00:00,,,0.191227,R mgm-3,,,,
03-06-2020,09:00:00,,,0.170945,R mgm-3,,,,
03-06-2020,10:00:00,,,0.098511,R mgm-3,0.225593,R mgm-3,,
03-06-2020,11:00:00,,,0.075332,R mgm-3,0.195004,R mgm-3,,
03-06-2020,12:00:00,,,0.06664,R mgm-3,0.197871,R mgm-3,,
03-06-2020,13:00:00,,,0.072434,R mgm-3,0.174929,R mgm-3,,
03-06-2020,14:00:00,,,0.095613,R mgm-3,0.163458,R mgm-3,,
03-06-2020,15:00:00,,,0.115895,R mgm-3,0.117576,R mgm-3,,
03-06-2020,16:00:00,,,0.118793,R mgm-3,0.157723,R mgm-3,,
03-06-2020,17:00:00,,,0.107203,R mgm-3,0.11184,R mgm-3,,
03-06-2020,18:00:00,,,0.092716,R mgm-3,0.114707,R mgm-3,,
03-06-2020,19:00:00,,,0.081127,R mgm-3,0.11184,R mgm-3,,
03-06-2020,20:00:00,,,0.084024,R mgm-3,0.120443,R mgm-3,,
03-06-2020,21:00:00,,,0.07823,R mgm-3,0.103238,R mgm-3,,
03-06-2020,22:00:00,,,0.075332,R mgm-3,0.086031,R mgm-3,,
03-06-2020,23:00:00,,,0.081127,R mgm-3,0.068825,R mgm-3,,
03-06-2020,24:00:00,,,0.075332,R mgm-3,0.057354,R mgm-3,,
04-06-2020,01:00:00,,,0.13139,R mgm-3,,,,
04-06-2020,02:00:00,,,0.127526,R mgm-3,0.068825,R mgm-3,,
04-06-2020,03:00:00,,,0.115933,R mgm-3,0.083163,R mgm-3,,
04-06-2020,04:00:00,,,0.118831,R mgm-3,0.106105,R mgm-3,,
04-06-2020,05:00:00,,,0.107238,R mgm-3,0.120443,R mgm-3,,
04-06-2020,06:00:00,,,0.118831,R mgm-3,0.137649,R mgm-3,,
04-06-2020,07:00:00,,,0.127526,R mgm-3,0.217945,R mgm-3,,
04-06-2020,08:00:00,,,0.107238,R mgm-3,0.172062,R mgm-3,,
04-06-2020,09:00:00,,,0.110137,R mgm-3,0.169194,R mgm-3,,
04-06-2020,10:00:00,,,0.081153,R mgm-3,0.220813,R mgm-3,,
04-06-2020,11:00:00,,,0.072459,R mgm-3,0.301109,R mgm-3,,
04-06-2020,12:00:00,,,0.063763,R mgm-3,0.31258,R mgm-3,,
04-06-2020,13:00:00,,,0.063763,R mgm-3,0.306844,R mgm-3,,
04-06-2020,14:00:00,,,0.072459,R mgm-3,0.326918,R mgm-3,,
04-06-2020,15:00:00,,,0.075356,R mgm-3,0.38714,R mgm-3,,
04-06-2020,16:00:00,,,0.081153,R mgm-3,0.381404,R mgm-3,,
04-06-2020,17:00:00,,,0.086949,R mgm-3,0.421552,R mgm-3,,
04-06-2020,18:00:00,,,0.098543,R mgm-3,0.427287,R mgm-3,,
04-06-2020,19:00:00,,,0.098543,R mgm-3,0.38714,R mgm-3,,
04-06-2020,20:00:00,,,0.098543,R mgm-3,0.292505,R mgm-3,,
04-06-2020,21:00:00,,,0.095645,R mgm-3,0.298241,R mgm-3,,
04-06-2020,22:00:00,,,0.118831,R mgm-3,0.22368,R mgm-3,,
04-06-2020,23:00:00,,,0.130424,R mgm-3,0.232284,R mgm-3,,
04-06-2020,24:00:00,,,0.13912,R mgm-3,0.212209,R mgm-3,,
05-06-2020,01:00:00,,,0.14303,R mgm-3,,,,
05-06-2020,02:00:00,,,0.139165,R mgm-3,0.141474,R mgm-3,,
05-06-2020,03:00:00,,,0.124668,R mgm-3,0.117576,R mgm-3,,
05-06-2020,04:00:00,,,0.136265,R mgm-3,0.083163,R mgm-3,,
05-06-2020,05:00:00,,,0.139165,R mgm-3,0.080296,R mgm-3,,
05-06-2020,06:00:00,,,0.133366,R mgm-3,0.180665,R mgm-3,,
05-06-2020,07:00:00,,,0.127567,R mgm-3,0.28677,R mgm-3,,
05-06-2020,08:00:00,,,0.101474,R mgm-3,0.2753,R mgm-3,,
05-06-2020,09:00:00,,,0.104374,R mgm-3,,,,
05-06-2020,10:00:00,,,0.086979,R mgm-3,0.263829,R mgm-3,,
05-06-2020,11:00:00,,,0.07828,R mgm-3,,,,
05-06-2020,12:00:00,,,0.089877,R mgm-3,,,,
05-06-2020,13:00:00,,,0.066683,R mgm-3,,,,
05-06-2020,14:00:00,,,0.063784,R mgm-3,0.364198,R mgm-3,,
05-06-2020,15:00:00,,,0.063784,R mgm-3,0.441625,R mgm-3,,
05-06-2020,16:00:00,,,0.118869,R mgm-3,0.42442,R mgm-3,,
05-06-2020,17:00:00,,,0.136265,R mgm-3,0.562069,R mgm-3,,
05-06-2020,18:00:00,,,0.08118,R mgm-3,0.507583,R mgm-3,,
05-06-2020,19:00:00,,,0.066683,R mgm-3,0.490376,R mgm-3,,
05-06-2020,20:00:00,,,0.069582,R mgm-3,0.478905,R mgm-3,,
05-06-2020,21:00:00,,,0.07828,R mgm-3,0.493245,R mgm-3,,
05-06-2020,22:00:00,,,0.095676,R mgm-3,0.484641,R mgm-3,,
05-06-2020,23:00:00,,,0.084079,R mgm-3,0.447361,R mgm-3,,
05-06-2020,24:00:00,,,0.08118,R mgm-3,0.384272,R mgm-3,,
06-06-2020,01:00:00,,,0.081206,R mgm-3,,,,
06-06-2020,02:00:00,,,0.08894,R mgm-3,0.240887,R mgm-3,,
06-06-2020,03:00:00,,,0.081206,R mgm-3,0.226549,R mgm-3,,
06-06-2020,04:00:00,,,0.095707,R mgm-3,0.220813,R mgm-3,,
06-06-2020,05:00:00,,,0.078305,R mgm-3,0.232284,R mgm-3,,
06-06-2020,06:00:00,,,0.078305,R mgm-3,0.28677,R mgm-3,,
06-06-2020,07:00:00,,,0.081206,R mgm-3,0.31258,R mgm-3,,
06-06-2020,08:00:00,,,0.069605,R mgm-3,,,,
06-06-2020,09:00:00,,,0.066705,R mgm-3,0.281034,R mgm-3,,
06-06-2020,10:00:00,,,0.069605,R mgm-3,0.309711,R mgm-3,,
06-06-2020,11:00:00,,,0.107308,R mgm-3,0.24949,R mgm-3,,
06-06-2020,12:00:00,,,0.113108,R mgm-3,0.23802,R mgm-3,,
06-06-2020,13:00:00,,,0.13921,R mgm-3,0.206474,R mgm-3,,
06-06-2020,14:00:00,,,0.14211,R mgm-3,,,,
06-06-2020,15:00:00,,,0.133409,R mgm-3,0.252358,R mgm-3,,
06-06-2020,16:00:00,,,0.13921,R mgm-3,0.169194,R mgm-3,,
06-06-2020,17:00:00,,,0.133409,R mgm-3,0.189269,R mgm-3,,
06-06-2020,18:00:00,,,0.159512,R mgm-3,0.232284,R mgm-3,,
06-06-2020,19:00:00,,,0.208816,R mgm-3,0.31258,R mgm-3,,
06-06-2020,20:00:00,,,0.255218,R mgm-3,0.23802,R mgm-3,,
06-06-2020,21:00:00,,,0.26682,R mgm-3,0.240887,R mgm-3,,
06-06-2020,22:00:00,,,0.28132,R mgm-3,0.174929,R mgm-3,,
06-06-2020,23:00:00,,,0.229117,R mgm-3,0.172062,R mgm-3,,
06-06-2020,24:00:00,,,0.214616,R mgm-3,0.195004,R mgm-3,,
07-06-2020,01:00:00,,,0.143123,R mgm-3,,,,
07-06-2020,02:00:00,,,0.146992,R mgm-3,0.279123,R mgm-3,,
07-06-2020,03:00:00,,,0.145057,R mgm-3,0.212209,R mgm-3,,
07-06-2020,04:00:00,,,0.127651,R mgm-3,0.203607,R mgm-3,,
07-06-2020,05:00:00,,,0.136355,R mgm-3,0.195004,R mgm-3,,
07-06-2020,06:00:00,,,0.142156,R mgm-3,0.229416,R mgm-3,,
07-06-2020,07:00:00,,,0.142156,R mgm-3,0.235151,R mgm-3,,
07-06-2020,08:00:00,,,0.113145,R mgm-3,0.189269,R mgm-3,,
