End Date,End Time,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units
09-03-2019,08:00:00,17.31883,R ugm-3,31.27179,R ugm-3,18.66852,R ugm-3,33.10991,R ugm-3,13.00213,R ugm-3,73.53563,R ugm-3,23.54704,R ugm-3,44.35392,R ugm-3,17.39766,R ugm-3,8.68224,R ugm-3,79.96297,R ugm-3,18.32484,R ugm-3,14.19492,R ugm-3
09-03-2019,09:00:00,12.79795,R ugm-3,40.63111,R ugm-3,25.41865,R ugm-3,31.54921,R ugm-3,17.67437,R ugm-3,55.4625,R ugm-3,25.16726,R ugm-3,37.79147,R ugm-3,20.60664,R ugm-3,10.13523,R ugm-3,78.38915,R ugm-3,18.53766,R ugm-3,13.41563,R ugm-3
09-03-2019,10:00:00,8.79489,R ugm-3,34.98926,R ugm-3,17.59436,R ugm-3,31.87319,R ugm-3,15.09274,R ugm-3,43.36594,R ugm-3,20.48826,R ugm-3,15.01897,R ugm-3,16.77084,R ugm-3,9.85191,R ugm-3,82.85373,R ugm-3,15.02518,R ugm-3,14.17592,R ugm-3
09-03-2019,11:00:00,9.60215,R ugm-3,23.85516,R ugm-3,21.62837,R ugm-3,25.6512,R ugm-3,12.94727,R ugm-3,29.835,R ugm-3,18.36676,R ugm-3,5.768,R ugm-3,15.23732,R ugm-3,10.43506,R ugm-3,80.90456,R ugm-3,12.86847,R ugm-3,20.24288,R ugm-3
09-03-2019,12:00:00,7.24063,R ugm-3,12.50188,R ugm-3,27.87485,R ugm-3,12.5904,R ugm-3,5.84845,R ugm-3,10.99688,R ugm-3,18.90501,R ugm-3,7.24687,R ugm-3,7.76133,R ugm-3,8.33289,R ugm-3,57.07103,R ugm-3,14.5705,R ugm-3,25.56104,R ugm-3
09-03-2019,13:00:00,7.81682,R ugm-3,13.47422,R ugm-3,26.90196,R ugm-3,9.93526,R ugm-3,3.81107,R ugm-3,6.83719,R ugm-3,20.31141,R ugm-3,5.33217,R ugm-3,7.85642,R ugm-3,6.61207,R ugm-3,45.01702,R ugm-3,16.62558,R ugm-3,52.95506,R ugm-3
09-03-2019,14:00:00,6.10111,R ugm-3,11.75004,R ugm-3,27.28882,R ugm-3,10.3423,R ugm-3,3.48707,R ugm-3,14.63063,R ugm-3,22.0924,R ugm-3,8.48072,R ugm-3,7.4264,R ugm-3,6.14751,R ugm-3,59.77917,R ugm-3,19.20668,R ugm-3,32.03365,R ugm-3
09-03-2019,15:00:00,6.77261,R ugm-3,13.77221,R ugm-3,26.46716,R ugm-3,11.19482,R ugm-3,4.56226,R ugm-3,11.28375,R ugm-3,21.16895,R ugm-3,6.42747,R ugm-3,7.80985,R ugm-3,6.51623,R ugm-3,57.41085,R ugm-3,13.98576,R ugm-3,27.25396,R ugm-3
09-03-2019,16:00:00,7.89929,R ugm-3,13.49561,R ugm-3,18.79883,R ugm-3,11.59459,R ugm-3,5.26511,R ugm-3,10.51875,R ugm-3,25.35469,R ugm-3,7.08709,R ugm-3,6.27681,R ugm-3,8.37281,R ugm-3,62.13341,R ugm-3,20.34899,R ugm-3,30.5011,R ugm-3
09-03-2019,17:00:00,9.42303,R ugm-3,17.73011,R ugm-3,40.11664,R ugm-3,18.70545,R ugm-3,8.11316,R ugm-3,19.45969,R ugm-3,27.71478,R ugm-3,9.26433,R ugm-3,7.3318,R ugm-3,,,66.77044,R ugm-3,21.61839,R ugm-3,31.08198,R ugm-3
09-03-2019,18:00:00,15.90863,R ugm-3,23.78274,R ugm-3,51.11818,R ugm-3,23.22553,R ugm-3,11.66243,R ugm-3,48.29063,R ugm-3,32.84812,R ugm-3,12.52617,R ugm-3,18.83551,R ugm-3,,,86.7172,R ugm-3,22.27207,R ugm-3,34.75639,R ugm-3
09-03-2019,19:00:00,12.39956,R ugm-3,25.39073,R ugm-3,29.08808,R ugm-3,31.7704,R ugm-3,13.22021,R ugm-3,52.785,R ugm-3,20.75258,R ugm-3,11.93724,R ugm-3,24.25267,R ugm-3,,,89.29137,R ugm-3,17.12559,R ugm-3,39.59782,R ugm-3
09-03-2019,20:00:00,11.15508,R ugm-3,28.81076,R ugm-3,26.9958,R ugm-3,33.62391,R ugm-3,12.84788,R ugm-3,55.51031,R ugm-3,23.30076,R ugm-3,16.82467,R ugm-3,27.51203,R ugm-3,,,100.02933,R ugm-3,17.28183,R ugm-3,37.98527,R ugm-3
09-03-2019,21:00:00,11.83782,R ugm-3,31.08826,R ugm-3,24.21284,R ugm-3,39.55412,R ugm-3,13.54285,R ugm-3,60.72188,R ugm-3,19.14684,R ugm-3,22.67805,R ugm-3,24.3009,R ugm-3,,,95.46145,R ugm-3,17.59506,R ugm-3,40.74148,R ugm-3
09-03-2019,22:00:00,16.07008,R ugm-3,41.0322,R ugm-3,20.723,R ugm-3,43.35253,R ugm-3,18.86363,R ugm-3,81.42469,R ugm-3,15.5392,R ugm-3,62.05812,R ugm-3,20.65789,R ugm-3,,,88.46598,R ugm-3,24.68347,R ugm-3,35.35892,R ugm-3
09-03-2019,23:00:00,31.191,R ugm-3,49.49272,R ugm-3,25.01154,R ugm-3,50.53607,R ugm-3,35.37349,R ugm-3,80.325,R ugm-3,21.58955,R ugm-3,64.22719,R ugm-3,28.42283,R ugm-3,,,79.44945,R ugm-3,34.12117,R ugm-3,43.24313,R ugm-3
09-03-2019,24:00:00,17.39997,R ugm-3,54.70682,R ugm-3,24.9582,R ugm-3,69.81885,R ugm-3,26.71689,R ugm-3,63.63844,R ugm-3,20.89986,R ugm-3,26.58214,R ugm-3,24.92381,R ugm-3,,,109.72755,R ugm-3,27.623,R ugm-3,41.16326,R ugm-3
10-03-2019,01:00:00,14.77862,R ugm-3,47.5768,R ugm-3,13.86358,R ugm-3,70.06045,R ugm-3,25.31286,R ugm-3,43.79625,R ugm-3,18.08779,R ugm-3,21.9429,R ugm-3,17.20155,R ugm-3,,,88.49706,R ugm-3,26.07375,R ugm-3,34.49724,R ugm-3
10-03-2019,02:00:00,16.68623,R ugm-3,50.1389,R ugm-3,19.56771,R ugm-3,24.11958,R ugm-3,14.55283,R ugm-3,35.8275,R ugm-3,19.54489,R ugm-3,10.26921,R ugm-3,17.26501,R ugm-3,,,48.67957,R ugm-3,45.15035,R ugm-3,39.78104,R ugm-3
10-03-2019,03:00:00,13.91789,R ugm-3,51.57159,R ugm-3,36.57828,R ugm-3,21.89121,R ugm-3,19.4653,R ugm-3,16.065,R ugm-3,21.38874,R ugm-3,10.28959,R ugm-3,21.67764,R ugm-3,,,58.83488,R ugm-3,30.70892,R ugm-3,32.8609,R ugm-3
10-03-2019,04:00:00,13.11936,R ugm-3,43.41268,R ugm-3,32.03394,R ugm-3,17.56322,R ugm-3,15.054,R ugm-3,23.28469,R ugm-3,17.47949,R ugm-3,9.66975,R ugm-3,20.19059,R ugm-3,,,39.7509,R ugm-3,25.17307,R ugm-3,31.1746,R ugm-3
10-03-2019,05:00:00,9.84861,R ugm-3,42.83995,R ugm-3,30.70656,R ugm-3,17.21017,R ugm-3,15.21592,R ugm-3,41.07094,R ugm-3,19.95061,R ugm-3,12.15368,R ugm-3,21.72584,R ugm-3,,,44.59103,R ugm-3,29.90508,R ugm-3,31.32189,R ugm-3
10-03-2019,06:00:00,35.31759,R ugm-3,48.16362,R ugm-3,25.13181,R ugm-3,25.88587,R ugm-3,18.97982,R ugm-3,74.87438,R ugm-3,22.70651,R ugm-3,30.52802,R ugm-3,32.324,R ugm-3,,,83.94062,R ugm-3,29.15723,R ugm-3,33.15437,R ugm-3
10-03-2019,07:00:00,11.1844,R ugm-3,34.07914,R ugm-3,27.89242,R ugm-3,47.48322,R ugm-3,28.33819,R ugm-3,49.3425,R ugm-3,19.6431,R ugm-3,35.04788,R ugm-3,20.7178,R ugm-3,,,69.68891,R ugm-3,15.77025,R ugm-3,45.81423,R ugm-3
10-03-2019,08:00:00,4.49203,R ugm-3,17.3359,R ugm-3,10.03793,R ugm-3,26.78823,R ugm-3,12.95581,R ugm-3,27.49219,R ugm-3,9.64522,R ugm-3,15.77862,R ugm-3,9.06351,R ugm-3,,,61.24028,R ugm-3,11.93308,R ugm-3,27.30689,R ugm-3
10-03-2019,09:00:00,5.28299,R ugm-3,10.20237,R ugm-3,14.22927,R ugm-3,12.26747,R ugm-3,5.79947,R ugm-3,5.49844,R ugm-3,11.08076,R ugm-3,3.88741,R ugm-3,7.91085,R ugm-3,,,42.12956,R ugm-3,13.83682,R ugm-3,24.63107,R ugm-3
10-03-2019,10:00:00,4.96522,R ugm-3,9.12234,R ugm-3,21.64649,R ugm-3,5.30822,R ugm-3,2.99928,R ugm-3,3.4425,R ugm-3,13.1691,R ugm-3,4.90189,R ugm-3,7.33178,R ugm-3,,,23.43111,R ugm-3,13.96399,R ugm-3,25.46926,R ugm-3
10-03-2019,11:00:00,5.03232,R ugm-3,10.14284,R ugm-3,25.93541,R ugm-3,5.95617,R ugm-3,3.27414,R ugm-3,5.06813,R ugm-3,16.13819,R ugm-3,5.95765,R ugm-3,9.00897,R ugm-3,4.58118,R ugm-3,30.64783,R ugm-3,21.82279,R ugm-3,25.22895,R ugm-3
10-03-2019,12:00:00,7.29067,R ugm-3,9.87492,R ugm-3,30.84298,R ugm-3,8.3756,R ugm-3,4.7782,R ugm-3,3.68156,R ugm-3,15.46813,R ugm-3,4.68446,R ugm-3,6.85399,R ugm-3,5.9761,R ugm-3,32.87334,R ugm-3,23.80186,R ugm-3,15.24958,R ugm-3
10-03-2019,13:00:00,6.33478,R ugm-3,12.71869,R ugm-3,27.85806,R ugm-3,7.2448,R ugm-3,3.32686,R ugm-3,3.72938,R ugm-3,14.82191,R ugm-3,5.11368,R ugm-3,8.04962,R ugm-3,5.35583,R ugm-3,35.25317,R ugm-3,24.50429,R ugm-3,15.63455,R ugm-3
10-03-2019,14:00:00,6.68285,R ugm-3,9.61796,R ugm-3,27.97186,R ugm-3,6.79207,R ugm-3,2.41292,R ugm-3,3.825,R ugm-3,13.08395,R ugm-3,5.79894,R ugm-3,7.76404,R ugm-3,4.38065,R ugm-3,39.99906,R ugm-3,23.56438,R ugm-3,21.21462,R ugm-3
10-03-2019,15:00:00,3.83831,R ugm-3,9.72931,R ugm-3,34.58647,R ugm-3,9.26238,R ugm-3,2.14422,R ugm-3,5.11594,R ugm-3,11.74125,R ugm-3,4.94049,R ugm-3,5.70109,R ugm-3,3.39717,R ugm-3,37.78492,R ugm-3,19.76404,R ugm-3,38.47611,R ugm-3
10-03-2019,16:00:00,4.27968,R ugm-3,10.91335,R ugm-3,32.80544,R ugm-3,9.24888,R ugm-3,3.5423,R ugm-3,11.04469,R ugm-3,15.28387,R ugm-3,4.85792,R ugm-3,4.60151,R ugm-3,,,43.77876,R ugm-3,21.06698,R ugm-3,23.29136,R ugm-3
10-03-2019,17:00:00,4.95461,R ugm-3,12.23902,R ugm-3,22.97984,R ugm-3,13.83543,R ugm-3,4.34893,R ugm-3,26.29688,R ugm-3,14.46155,R ugm-3,8.06571,R ugm-3,7.67092,R ugm-3,,,75.07131,R ugm-3,12.47308,R ugm-3,22.0455,R ugm-3
10-03-2019,18:00:00,6.98243,R ugm-3,13.93798,R ugm-3,28.75184,R ugm-3,17.5383,R ugm-3,7.20103,R ugm-3,29.69156,R ugm-3,17.84384,R ugm-3,8.38717,R ugm-3,11.60486,R ugm-3,,,67.48862,R ugm-3,14.78075,R ugm-3,25.27743,R ugm-3
10-03-2019,19:00:00,8.56889,R ugm-3,14.31427,R ugm-3,29.25652,R ugm-3,16.18737,R ugm-3,6.82662,R ugm-3,20.17688,R ugm-3,15.97895,R ugm-3,13.23598,R ugm-3,11.60352,R ugm-3,,,57.30039,R ugm-3,23.8495,R ugm-3,35.00293,R ugm-3
10-03-2019,20:00:00,15.11341,R ugm-3,36.78455,R ugm-3,29.82977,R ugm-3,33.54499,R ugm-3,16.18366,R ugm-3,76.5,R ugm-3,24.2657,R ugm-3,20.48106,R ugm-3,21.43685,R ugm-3,,,82.63795,R ugm-3,23.77331,R ugm-3,50.72252,R ugm-3
10-03-2019,21:00:00,18.2177,R ugm-3,37.79083,R ugm-3,34.54103,R ugm-3,32.25636,R ugm-3,18.17132,R ugm-3,71.76656,R ugm-3,25.94014,R ugm-3,21.01297,R ugm-3,40.66918,R ugm-3,,,99.91152,R ugm-3,24.18687,R ugm-3,50.48709,R ugm-3
10-03-2019,22:00:00,16.07386,R ugm-3,31.56844,R ugm-3,37.24059,R ugm-3,29.61367,R ugm-3,18.01289,R ugm-3,48.81656,R ugm-3,25.46312,R ugm-3,13.22955,R ugm-3,36.2084,R ugm-3,,,82.01356,R ugm-3,27.50447,R ugm-3,49.787,R ugm-3
10-03-2019,23:00:00,11.21817,R ugm-3,17.36716,R ugm-3,31.88786,R ugm-3,23.78314,R ugm-3,12.41868,R ugm-3,45.94781,R ugm-3,17.14626,R ugm-3,18.10116,R ugm-3,17.84035,R ugm-3,10.6226,R ugm-3,61.66315,R ugm-3,16.2501,R ugm-3,48.25902,R ugm-3
10-03-2019,24:00:00,5.95185,R ugm-3,17.1275,R ugm-3,25.33836,R ugm-3,14.7814,R ugm-3,8.4934,R ugm-3,42.075,R ugm-3,9.76447,R ugm-3,14.06414,R ugm-3,33.38,R ugm-3,6.38408,R ugm-3,66.1978,R ugm-3,12.20381,R ugm-3,23.48833,R ugm-3
11-03-2019,01:00:00,5.81577,R ugm-3,16.72708,R ugm-3,16.44957,R ugm-3,17.22887,R ugm-3,8.6773,R ugm-3,15.81,R ugm-3,9.42549,R ugm-3,6.28575,R ugm-3,14.71578,R ugm-3,5.32393,R ugm-3,60.69248,R ugm-3,10.59573,R ugm-3,16.34985,R ugm-3
11-03-2019,02:00:00,3.69096,R ugm-3,8.26041,R ugm-3,10.09657,R ugm-3,6.50167,R ugm-3,2.22217,R ugm-3,12.1125,R ugm-3,4.25055,R ugm-3,8.32774,R ugm-3,7.99758,R ugm-3,,,34.18676,R ugm-3,8.00144,R ugm-3,11.02657,R ugm-3
11-03-2019,03:00:00,2.44655,R ugm-3,5.92412,R ugm-3,14.72312,R ugm-3,5.03305,R ugm-3,1.12586,R ugm-3,9.08438,R ugm-3,3.84945,R ugm-3,4.06725,R ugm-3,6.23756,R ugm-3,,,22.86433,R ugm-3,6.4754,R ugm-3,11.17825,R ugm-3
11-03-2019,04:00:00,2.67255,R ugm-3,5.97636,R ugm-3,20.59431,R ugm-3,5.32172,R ugm-3,1.07336,R ugm-3,5.64188,R ugm-3,5.02104,R ugm-3,9.44072,R ugm-3,6.86188,R ugm-3,,,26.25936,R ugm-3,7.26444,R ugm-3,14.05576,R ugm-3
11-03-2019,05:00:00,4.31672,R ugm-3,5.92012,R ugm-3,29.5938,R ugm-3,5.30718,R ugm-3,1.55795,R ugm-3,5.02031,R ugm-3,5.71245,R ugm-3,5.97076,R ugm-3,6.43025,R ugm-3,,,27.95898,R ugm-3,9.21524,R ugm-3,15.92707,R ugm-3
11-03-2019,06:00:00,10.32984,R ugm-3,9.67962,R ugm-3,39.60833,R ugm-3,9.09001,R ugm-3,3.59968,R ugm-3,10.56656,R ugm-3,9.89823,R ugm-3,9.73688,R ugm-3,7.48562,R ugm-3,5.80669,R ugm-3,49.10445,R ugm-3,14.26667,R ugm-3,19.88292,R ugm-3
11-03-2019,07:00:00,17.81337,R ugm-3,19.28682,R ugm-3,47.9842,R ugm-3,23.17777,R ugm-3,11.77455,R ugm-3,19.22063,R ugm-3,29.3137,R ugm-3,18.33849,R ugm-3,15.92845,R ugm-3,,,67.83437,R ugm-3,24.23641,R ugm-3,30.12202,R ugm-3
11-03-2019,08:00:00,22.28296,R ugm-3,32.79185,R ugm-3,49.12193,R ugm-3,31.04352,R ugm-3,18.43631,R ugm-3,19.98563,R ugm-3,39.65477,R ugm-3,21.48096,R ugm-3,23.6931,R ugm-3,,,83.18522,R ugm-3,28.97174,R ugm-3,37.53652,R ugm-3
11-03-2019,09:00:00,23.27098,R ugm-3,29.46106,R ugm-3,58.85859,R ugm-3,19.61196,R ugm-3,14.9337,R ugm-3,16.63875,R ugm-3,38.76725,R ugm-3,16.81116,R ugm-3,22.19864,R ugm-3,18.39416,R ugm-3,73.42796,R ugm-3,35.36018,R ugm-3,45.11347,R ugm-3
11-03-2019,10:00:00,26.32332,R ugm-3,23.79311,R ugm-3,50.45882,R ugm-3,14.4678,R ugm-3,9.18228,R ugm-3,9.18,R ugm-3,35.18697,R ugm-3,14.17493,R ugm-3,19.03385,R ugm-3,14.88246,R ugm-3,73.57842,R ugm-3,29.46055,R ugm-3,46.30389,R ugm-3
11-03-2019,11:00:00,13.92156,R ugm-3,20.80893,R ugm-3,43.8778,R ugm-3,12.05979,R ugm-3,5.58286,R ugm-3,5.40281,R ugm-3,30.1659,R ugm-3,13.91737,R ugm-3,11.98453,R ugm-3,10.33202,R ugm-3,41.39521,R ugm-3,40.73724,R ugm-3,38.02278,R ugm-3
11-03-2019,12:00:00,9.89683,R ugm-3,29.49075,R ugm-3,35.88044,R ugm-3,,,5.26077,R ugm-3,,,29.78663,R ugm-3,9.81824,R ugm-3,9.63676,R ugm-3,9.39281,R ugm-3,44.55404,R ugm-3,51.41311,R ugm-3,33.55891,R ugm-3
11-03-2019,13:00:00,8.42073,R ugm-3,22.88577,R ugm-3,37.82149,R ugm-3,,,5.47682,R ugm-3,,,29.90992,R ugm-3,9.34886,R ugm-3,10.54684,R ugm-3,7.0129,R ugm-3,55.85887,R ugm-3,38.63343,R ugm-3,28.88153,R ugm-3
11-03-2019,14:00:00,9.95333,R ugm-3,25.54953,R ugm-3,47.33287,R ugm-3,10.68645,R ugm-3,6.55282,R ugm-3,,,32.96142,R ugm-3,10.53887,R ugm-3,9.78307,R ugm-3,7.16574,R ugm-3,49.39698,R ugm-3,28.37711,R ugm-3,44.03449,R ugm-3
11-03-2019,15:00:00,11.93032,R ugm-3,23.04681,R ugm-3,47.26501,R ugm-3,10.67784,R ugm-3,4.61923,R ugm-3,,,29.22407,R ugm-3,10.1413,R ugm-3,11.50696,R ugm-3,8.70959,R ugm-3,70.10061,R ugm-3,36.76337,R ugm-3,38.00138,R ugm-3
11-03-2019,16:00:00,18.1191,R ugm-3,27.97214,R ugm-3,46.79486,R ugm-3,15.84283,R ugm-3,6.12099,R ugm-3,,,28.16443,R ugm-3,13.47354,R ugm-3,13.56707,R ugm-3,,,47.02693,R ugm-3,33.08091,R ugm-3,39.92919,R ugm-3
11-03-2019,17:00:00,16.6962,R ugm-3,30.49056,R ugm-3,59.56523,R ugm-3,17.07185,R ugm-3,10.26461,R ugm-3,,,34.56457,R ugm-3,16.8573,R ugm-3,19.42421,R ugm-3,,,61.99036,R ugm-3,34.11641,R ugm-3,49.5726,R ugm-3
11-03-2019,18:00:00,28.90287,R ugm-3,44.75141,R ugm-3,47.64795,R ugm-3,46.40703,R ugm-3,30.17129,R ugm-3,,,35.9415,R ugm-3,40.02442,R ugm-3,28.07011,R ugm-3,,,113.25046,R ugm-3,34.3948,R ugm-3,66.79956,R ugm-3
11-03-2019,19:00:00,68.83824,R ugm-3,71.27933,R ugm-3,40.40513,R ugm-3,68.00825,R ugm-3,43.83564,R ugm-3,,,43.62153,R ugm-3,46.72024,R ugm-3,47.21485,R ugm-3,,,98.64397,R ugm-3,41.80473,R ugm-3,49.6366,R ugm-3
11-03-2019,20:00:00,34.87373,R ugm-3,62.48654,R ugm-3,38.41814,R ugm-3,56.72688,R ugm-3,32.97169,R ugm-3,,,33.79618,R ugm-3,60.24167,R ugm-3,40.11666,R ugm-3,,,94.61603,R ugm-3,35.48512,R ugm-3,40.31229,R ugm-3
11-03-2019,21:00:00,22.69319,R ugm-3,42.73497,R ugm-3,29.10186,R ugm-3,43.07168,R ugm-3,26.62437,R ugm-3,,,21.82755,R ugm-3,50.62637,R ugm-3,25.62489,R ugm-3,,,83.64232,R ugm-3,23.95533,R ugm-3,29.93864,R ugm-3
11-03-2019,22:00:00,12.34815,R ugm-3,30.82816,R ugm-3,22.21302,R ugm-3,34.27816,R ugm-3,16.45709,R ugm-3,,,18.19117,R ugm-3,38.22905,R ugm-3,18.90654,R ugm-3,,,65.52417,R ugm-3,17.27169,R ugm-3,22.75756,R ugm-3
11-03-2019,23:00:00,10.5302,R ugm-3,26.4008,R ugm-3,17.86854,R ugm-3,27.66364,R ugm-3,12.69228,R ugm-3,,,17.65489,R ugm-3,35.9612,R ugm-3,13.38856,R ugm-3,,,58.10889,R ugm-3,13.53232,R ugm-3,17.35135,R ugm-3
11-03-2019,24:00:00,6.51876,R ugm-3,20.70397,R ugm-3,12.86336,R ugm-3,23.48537,R ugm-3,9.57269,R ugm-3,,,10.8101,R ugm-3,12.7505,R ugm-3,10.98826,R ugm-3,,,47.60789,R ugm-3,11.53162,R ugm-3,13.9829,R ugm-3
12-03-2019,01:00:00,3.77922,R ugm-3,17.23471,R ugm-3,8.06318,R ugm-3,19.98385,R ugm-3,7.10152,R ugm-3,,,7.78967,R ugm-3,9.82386,R ugm-3,6.85033,R ugm-3,,,47.99189,R ugm-3,8.85276,R ugm-3,12.32321,R ugm-3
12-03-2019,02:00:00,2.49274,R ugm-3,10.41293,R ugm-3,3.94721,R ugm-3,10.22118,R ugm-3,4.08823,R ugm-3,,,6.44866,R ugm-3,5.76261,R ugm-3,4.86432,R ugm-3,,,26.36738,R ugm-3,6.46626,R ugm-3,9.14264,R ugm-3
12-03-2019,03:00:00,1.70838,R ugm-3,7.16224,R ugm-3,3.6805,R ugm-3,7.67299,R ugm-3,3.60399,R ugm-3,,,5.52515,R ugm-3,3.72254,R ugm-3,4.36924,R ugm-3,,,29.60857,R ugm-3,5.32502,R ugm-3,8.79704,R ugm-3
12-03-2019,04:00:00,4.29977,R ugm-3,8.40589,R ugm-3,3.14029,R ugm-3,8.79963,R ugm-3,3.65808,R ugm-3,,,5.8708,R ugm-3,3.34497,R ugm-3,4.17716,R ugm-3,,,27.76258,R ugm-3,5.11295,R ugm-3,10.24591,R ugm-3
12-03-2019,05:00:00,4.89862,R ugm-3,6.20714,R ugm-3,2.65939,R ugm-3,9.40311,R ugm-3,3.22481,R ugm-3,,,4.76037,R ugm-3,5.40177,R ugm-3,4.12897,R ugm-3,,,27.61236,R ugm-3,5.79772,R ugm-3,11.03926,R ugm-3
12-03-2019,06:00:00,5.89032,R ugm-3,7.98766,R ugm-3,3.90418,R ugm-3,9.28224,R ugm-3,4.14128,R ugm-3,,,6.48864,R ugm-3,8.37052,R ugm-3,5.32898,R ugm-3,,,45.2227,R ugm-3,6.95788,R ugm-3,10.14603,R ugm-3
12-03-2019,07:00:00,9.41608,R ugm-3,18.23544,R ugm-3,9.40729,R ugm-3,19.43199,R ugm-3,8.60193,R ugm-3,,,13.14917,R ugm-3,16.17886,R ugm-3,9.93884,R ugm-3,,,58.34514,R ugm-3,12.91547,R ugm-3,11.93107,R ugm-3
12-03-2019,08:00:00,10.45844,R ugm-3,25.49927,R ugm-3,15.94779,R ugm-3,29.49826,R ugm-3,13.98242,R ugm-3,,,17.13681,R ugm-3,29.93496,R ugm-3,13.82514,R ugm-3,,,73.84629,R ugm-3,14.91687,R ugm-3,8.6678,R ugm-3
12-03-2019,09:00:00,12.6255,R ugm-3,31.43201,R ugm-3,19.10164,R ugm-3,26.75132,R ugm-3,14.41231,R ugm-3,,,15.87259,R ugm-3,30.70576,R ugm-3,14.34894,R ugm-3,,,75.71277,R ugm-3,16.86877,R ugm-3,10.3841,R ugm-3
12-03-2019,10:00:00,12.92216,R ugm-3,26.06834,R ugm-3,19.82251,R ugm-3,25.00492,R ugm-3,,,,,14.93983,R ugm-3,27.20723,R ugm-3,12.13997,R ugm-3,,,65.01366,R ugm-3,15.92186,R ugm-3,8.99896,R ugm-3
12-03-2019,11:00:00,7.79753,R ugm-3,24.61053,R ugm-3,19.55173,R ugm-3,26.55121,R ugm-3,,,,,14.62163,R ugm-3,31.5246,R ugm-3,13.72501,R ugm-3,,,84.77151,R ugm-3,14.76402,R ugm-3,7.51178,R ugm-3
12-03-2019,12:00:00,7.16935,R ugm-3,27.46981,R ugm-3,19.78491,R ugm-3,25.76182,R ugm-3,14.41621,R ugm-3,,,17.48465,R ugm-3,33.35768,R ugm-3,15.50162,R ugm-3,,,74.22934,R ugm-3,13.44465,R ugm-3,7.36535,R ugm-3
12-03-2019,13:00:00,9.63707,R ugm-3,29.03718,R ugm-3,23.61349,R ugm-3,27.97092,R ugm-3,17.21321,R ugm-3,,,16.67277,R ugm-3,34.1479,R ugm-3,17.32762,R ugm-3,,,97.64846,R ugm-3,15.65855,R ugm-3,16.60167,R ugm-3
12-03-2019,14:00:00,12.36483,R ugm-3,37.73864,R ugm-3,45.52947,R ugm-3,17.90228,R ugm-3,11.18932,R ugm-3,,,33.65704,R ugm-3,22.14039,R ugm-3,15.598,R ugm-3,9.16012,R ugm-3,58.48,R ugm-3,45.65248,R ugm-3,40.01593,R ugm-3
12-03-2019,15:00:00,24.47628,R ugm-3,31.40574,R ugm-3,62.36577,R ugm-3,20.14956,R ugm-3,15.54307,R ugm-3,,,55.11514,R ugm-3,24.5035,R ugm-3,26.83409,R ugm-3,16.49665,R ugm-3,92.09913,R ugm-3,37.89429,R ugm-3,70.7891,R ugm-3
12-03-2019,16:00:00,31.72734,R ugm-3,36.02642,R ugm-3,71.00996,R ugm-3,32.94602,R ugm-3,21.03461,R ugm-3,,,54.00893,R ugm-3,22.72468,R ugm-3,23.56798,R ugm-3,20.47164,R ugm-3,111.31968,R ugm-3,30.95394,R ugm-3,82.08182,R ugm-3
12-03-2019,17:00:00,27.96193,R ugm-3,40.68032,R ugm-3,52.37812,R ugm-3,38.89094,R ugm-3,25.82034,R ugm-3,,,50.44618,R ugm-3,16.96856,R ugm-3,,,26.11176,R ugm-3,111.78387,R ugm-3,37.96098,R ugm-3,83.45157,R ugm-3
12-03-2019,18:00:00,27.47392,R ugm-3,42.11897,R ugm-3,46.28379,R ugm-3,44.52101,R ugm-3,28.99912,R ugm-3,,,38.76712,R ugm-3,21.45271,R ugm-3,33.79767,R ugm-3,29.78512,R ugm-3,107.03333,R ugm-3,29.99541,R ugm-3,70.894,R ugm-3
12-03-2019,19:00:00,26.94141,R ugm-3,53.47567,R ugm-3,38.74038,R ugm-3,50.04361,R ugm-3,35.67525,R ugm-3,,,35.0699,R ugm-3,32.93392,R ugm-3,41.58102,R ugm-3,27.76671,R ugm-3,105.95919,R ugm-3,33.42247,R ugm-3,61.44216,R ugm-3
12-03-2019,20:00:00,20.4989,R ugm-3,48.67499,R ugm-3,34.82127,R ugm-3,48.57703,R ugm-3,34.00901,R ugm-3,,,30.2228,R ugm-3,31.6965,R ugm-3,35.72363,R ugm-3,17.37498,R ugm-3,104.9985,R ugm-3,32.78988,R ugm-3,50.23284,R ugm-3
12-03-2019,21:00:00,12.122,R ugm-3,33.84674,R ugm-3,27.11294,R ugm-3,36.01396,R ugm-3,23.30004,R ugm-3,,,21.6551,R ugm-3,20.09545,R ugm-3,21.70334,R ugm-3,11.95005,R ugm-3,79.47076,R ugm-3,25.09424,R ugm-3,39.98514,R ugm-3
12-03-2019,22:00:00,10.07861,R ugm-3,31.86217,R ugm-3,22.13376,R ugm-3,29.78356,R ugm-3,19.64274,R ugm-3,,,16.04214,R ugm-3,18.76464,R ugm-3,17.95786,R ugm-3,10.08383,R ugm-3,74.17714,R ugm-3,19.50665,R ugm-3,25.42306,R ugm-3
