End Date,End Time,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units
10-04-2020,14:00:00,24.95881,R ugm-3,32.77174,R ugm-3,45.86739,R ugm-3,18.53347,R ugm-3,12.37532,R ugm-3,16.68681,R ugm-3,29.13108,R ugm-3,18.8398,R ugm-3,24.93413,R ugm-3,19.00573,R ugm-3,42.33208,R ugm-3,37.25046,R ugm-3,28.30193,R ugm-3
10-04-2020,15:00:00,25.86762,R ugm-3,30.92154,R ugm-3,37.28187,R ugm-3,25.44858,R ugm-3,10.24927,R ugm-3,17.36694,R ugm-3,27.51994,R ugm-3,23.16888,R ugm-3,23.52239,R ugm-3,19.41566,R ugm-3,38.76005,R ugm-3,27.39455,R ugm-3,24.50534,R ugm-3
10-04-2020,16:00:00,32.17685,R ugm-3,31.09355,R ugm-3,36.69069,R ugm-3,22.62682,R ugm-3,9.75444,R ugm-3,20.17171,R ugm-3,41.83738,R ugm-3,21.20137,R ugm-3,18.08564,R ugm-3,22.24165,R ugm-3,32.04517,R ugm-3,23.81854,R ugm-3,25.73501,R ugm-3
10-04-2020,17:00:00,29.39267,R ugm-3,34.61331,R ugm-3,44.6661,R ugm-3,23.3454,R ugm-3,11.18829,R ugm-3,22.29903,R ugm-3,54.03153,R ugm-3,21.054,R ugm-3,19.96719,R ugm-3,22.83774,R ugm-3,37.23883,R ugm-3,32.10508,R ugm-3,29.9817,R ugm-3
10-04-2020,18:00:00,34.93359,R ugm-3,29.85996,R ugm-3,47.17257,R ugm-3,28.76805,R ugm-3,11.37977,R ugm-3,22.07792,R ugm-3,29.47346,R ugm-3,21.89022,R ugm-3,20.33277,R ugm-3,26.61953,R ugm-3,41.2498,R ugm-3,27.23149,R ugm-3,29.38771,R ugm-3
10-04-2020,19:00:00,41.17126,R ugm-3,37.80721,R ugm-3,46.67616,R ugm-3,33.5817,R ugm-3,14.34911,R ugm-3,25.74629,R ugm-3,27.38533,R ugm-3,23.95687,R ugm-3,32.87695,R ugm-3,40.58032,R ugm-3,48.29789,R ugm-3,38.01479,R ugm-3,29.85478,R ugm-3
10-04-2020,20:00:00,37.09821,R ugm-3,31.09947,R ugm-3,53.42774,R ugm-3,43.53965,R ugm-3,14.25061,R ugm-3,26.65089,R ugm-3,35.99878,R ugm-3,30.25306,R ugm-3,35.85582,R ugm-3,32.91557,R ugm-3,52.65718,R ugm-3,39.84467,R ugm-3,36.88788,R ugm-3
10-04-2020,21:00:00,63.24128,R ugm-3,36.92213,R ugm-3,61.28663,R ugm-3,42.37733,R ugm-3,22.55704,R ugm-3,36.65128,R ugm-3,45.41589,R ugm-3,36.89447,R ugm-3,44.2711,R ugm-3,41.37713,R ugm-3,59.29387,R ugm-3,46.07106,R ugm-3,43.34004,R ugm-3
10-04-2020,22:00:00,62.73729,R ugm-3,44.9804,R ugm-3,73.69695,R ugm-3,45.91861,R ugm-3,30.17403,R ugm-3,35.65214,R ugm-3,56.78957,R ugm-3,37.48488,R ugm-3,54.67257,R ugm-3,43.21769,R ugm-3,67.64548,R ugm-3,51.32659,R ugm-3,58.69692,R ugm-3
10-04-2020,23:00:00,60.79574,R ugm-3,40.84402,R ugm-3,78.59982,R ugm-3,56.31646,R ugm-3,32.74428,R ugm-3,44.02299,R ugm-3,55.46415,R ugm-3,43.53598,R ugm-3,60.42223,R ugm-3,45.96741,R ugm-3,72.904,R ugm-3,46.75456,R ugm-3,59.28221,R ugm-3
10-04-2020,24:00:00,63.92422,R ugm-3,41.85,R ugm-3,69.14552,R ugm-3,51.50655,R ugm-3,35.91217,R ugm-3,62.70387,R ugm-3,54.18885,R ugm-3,48.65219,R ugm-3,59.21991,R ugm-3,40.41436,R ugm-3,66.57565,R ugm-3,45.49143,R ugm-3,54.019,R ugm-3
11-04-2020,01:00:00,64.16979,R ugm-3,43.26955,R ugm-3,63.64475,R ugm-3,47.81819,R ugm-3,37.31843,R ugm-3,63.81567,R ugm-3,54.34486,R ugm-3,52.66111,R ugm-3,54.98202,R ugm-3,39.18363,R ugm-3,58.75875,R ugm-3,44.34176,R ugm-3,47.45747,R ugm-3
11-04-2020,02:00:00,65.62757,R ugm-3,48.04101,R ugm-3,60.40273,R ugm-3,40.57562,R ugm-3,40.0904,R ugm-3,47.46584,R ugm-3,73.19143,R ugm-3,46.43096,R ugm-3,52.67678,R ugm-3,,,58.50251,R ugm-3,58.78122,R ugm-3,46.92347,R ugm-3
11-04-2020,03:00:00,50.05866,R ugm-3,43.3632,R ugm-3,57.86235,R ugm-3,39.35678,R ugm-3,36.0093,R ugm-3,35.46475,R ugm-3,76.7066,R ugm-3,41.75807,R ugm-3,53.96899,R ugm-3,43.17631,R ugm-3,55.79591,R ugm-3,59.35946,R ugm-3,41.86356,R ugm-3
11-04-2020,04:00:00,43.32318,R ugm-3,40.22948,R ugm-3,52.92322,R ugm-3,38.91307,R ugm-3,31.76442,R ugm-3,30.85015,R ugm-3,70.43569,R ugm-3,36.5935,R ugm-3,49.25363,R ugm-3,37.45457,R ugm-3,50.10673,R ugm-3,56.49609,R ugm-3,37.89942,R ugm-3
11-04-2020,05:00:00,41.99247,R ugm-3,40.61849,R ugm-3,46.21228,R ugm-3,43.23528,R ugm-3,30.54066,R ugm-3,33.70023,R ugm-3,69.21595,R ugm-3,37.77233,R ugm-3,51.19353,R ugm-3,35.92617,R ugm-3,52.03798,R ugm-3,58.35425,R ugm-3,35.20483,R ugm-3
11-04-2020,06:00:00,42.94661,R ugm-3,40.831,R ugm-3,49.38636,R ugm-3,38.13437,R ugm-3,29.87665,R ugm-3,37.18993,R ugm-3,67.08131,R ugm-3,34.8214,R ugm-3,48.89063,R ugm-3,38.96472,R ugm-3,50.41344,R ugm-3,56.91381,R ugm-3,38.86454,R ugm-3
11-04-2020,07:00:00,47.3085,R ugm-3,42.31096,R ugm-3,50.73043,R ugm-3,41.45254,R ugm-3,33.72654,R ugm-3,41.44262,R ugm-3,62.33964,R ugm-3,40.91532,R ugm-3,48.85172,R ugm-3,33.86092,R ugm-3,49.46539,R ugm-3,54.62509,R ugm-3,40.07333,R ugm-3
11-04-2020,08:00:00,55.84178,R ugm-3,43.63921,R ugm-3,53.11265,R ugm-3,43.61367,R ugm-3,36.95357,R ugm-3,47.36365,R ugm-3,59.44169,R ugm-3,43.47436,R ugm-3,49.23388,R ugm-3,36.41435,R ugm-3,50.76504,R ugm-3,52.18789,R ugm-3,48.35312,R ugm-3
11-04-2020,09:00:00,57.21003,R ugm-3,48.49541,R ugm-3,53.01015,R ugm-3,42.39437,R ugm-3,36.54135,R ugm-3,38.93635,R ugm-3,52.5872,R ugm-3,35.4594,R ugm-3,43.51234,R ugm-3,24.59423,R ugm-3,54.68726,R ugm-3,52.32465,R ugm-3,78.42534,R ugm-3
11-04-2020,10:00:00,43.63436,R ugm-3,52.97759,R ugm-3,42.91588,R ugm-3,43.78397,R ugm-3,35.14967,R ugm-3,34.17057,R ugm-3,46.91959,R ugm-3,30.54037,R ugm-3,34.53983,R ugm-3,33.10502,R ugm-3,54.18166,R ugm-3,45.96294,R ugm-3,66.73552,R ugm-3
11-04-2020,11:00:00,27.89964,R ugm-3,48.97406,R ugm-3,38.75224,R ugm-3,34.19755,R ugm-3,32.59821,R ugm-3,27.6375,R ugm-3,39.53189,R ugm-3,26.06605,R ugm-3,30.76456,R ugm-3,29.97917,R ugm-3,48.51365,R ugm-3,40.18249,R ugm-3,45.92611,R ugm-3
11-04-2020,12:00:00,29.21178,R ugm-3,37.07123,R ugm-3,26.79618,R ugm-3,38.63153,R ugm-3,27.68053,R ugm-3,24.58376,R ugm-3,24.1801,R ugm-3,21.49257,R ugm-3,20.64792,R ugm-3,9.89452,R ugm-3,41.39593,R ugm-3,30.33994,R ugm-3,36.49377,R ugm-3
11-04-2020,13:00:00,20.50001,R ugm-3,28.02243,R ugm-3,16.01301,R ugm-3,29.7088,R ugm-3,16.97636,R ugm-3,17.85605,R ugm-3,18.34906,R ugm-3,15.54199,R ugm-3,12.52372,R ugm-3,6.10626,R ugm-3,39.00916,R ugm-3,15.83335,R ugm-3,27.61615,R ugm-3
11-04-2020,14:00:00,23.0082,R ugm-3,28.46614,R ugm-3,24.92656,R ugm-3,31.206,R ugm-3,9.94893,R ugm-3,12.39065,R ugm-3,14.23345,R ugm-3,14.31255,R ugm-3,8.85528,R ugm-3,6.65631,R ugm-3,33.52674,R ugm-3,12.95106,R ugm-3,23.98727,R ugm-3
11-04-2020,15:00:00,25.19695,R ugm-3,19.6347,R ugm-3,48.84507,R ugm-3,29.21062,R ugm-3,5.44348,R ugm-3,6.2427,R ugm-3,13.59346,R ugm-3,11.41061,R ugm-3,9.48389,R ugm-3,19.83937,R ugm-3,27.38529,R ugm-3,35.35496,R ugm-3,30.33832,R ugm-3
11-04-2020,16:00:00,43.16283,R ugm-3,19.9699,R ugm-3,29.90584,R ugm-3,30.43062,R ugm-3,9.50072,R ugm-3,7.10267,R ugm-3,13.91229,R ugm-3,10.72205,R ugm-3,9.01242,R ugm-3,21.67667,R ugm-3,29.63703,R ugm-3,48.83219,R ugm-3,32.90751,R ugm-3
11-04-2020,17:00:00,64.46344,R ugm-3,15.38433,R ugm-3,44.92249,R ugm-3,35.36338,R ugm-3,5.3476,R ugm-3,5.74607,R ugm-3,15.51499,R ugm-3,10.27943,R ugm-3,9.85071,R ugm-3,31.61787,R ugm-3,25.43679,R ugm-3,36.99216,R ugm-3,33.57368,R ugm-3
11-04-2020,18:00:00,62.82533,R ugm-3,27.85402,R ugm-3,54.46815,R ugm-3,41.79269,R ugm-3,19.04377,R ugm-3,8.55178,R ugm-3,17.59012,R ugm-3,19.32941,R ugm-3,9.69352,R ugm-3,44.52226,R ugm-3,25.76596,R ugm-3,47.72144,R ugm-3,42.36931,R ugm-3
11-04-2020,19:00:00,95.7425,R ugm-3,33.84104,R ugm-3,46.78475,R ugm-3,60.41566,R ugm-3,29.9682,R ugm-3,16.6952,R ugm-3,17.90662,R ugm-3,28.52643,R ugm-3,14.19947,R ugm-3,44.19902,R ugm-3,27.41584,R ugm-3,59.38392,R ugm-3,52.10451,R ugm-3
11-04-2020,20:00:00,94.51585,R ugm-3,59.11849,R ugm-3,58.706,R ugm-3,84.02815,R ugm-3,39.80558,R ugm-3,60.36973,R ugm-3,49.39119,R ugm-3,41.90553,R ugm-3,24.36464,R ugm-3,20.96475,R ugm-3,64.51295,R ugm-3,66.58677,R ugm-3,59.52765,R ugm-3
11-04-2020,21:00:00,35.93061,R ugm-3,45.0934,R ugm-3,26.78036,R ugm-3,99.26328,R ugm-3,45.84071,R ugm-3,40.03544,R ugm-3,38.41175,R ugm-3,28.429,R ugm-3,23.89282,R ugm-3,12.77639,R ugm-3,50.61094,R ugm-3,28.55295,R ugm-3,55.16008,R ugm-3
11-04-2020,22:00:00,23.27894,R ugm-3,34.68849,R ugm-3,25.57412,R ugm-3,95.26899,R ugm-3,35.01102,R ugm-3,45.68899,R ugm-3,36.65235,R ugm-3,42.98807,R ugm-3,23.21176,R ugm-3,14.92156,R ugm-3,49.75106,R ugm-3,26.89819,R ugm-3,36.26781,R ugm-3
11-04-2020,23:00:00,42.74156,R ugm-3,31.22073,R ugm-3,35.26366,R ugm-3,48.16842,R ugm-3,16.56824,R ugm-3,36.19076,R ugm-3,30.57901,R ugm-3,16.77219,R ugm-3,23.68328,R ugm-3,14.42313,R ugm-3,38.80623,R ugm-3,29.30174,R ugm-3,33.6828,R ugm-3
11-04-2020,24:00:00,34.69586,R ugm-3,24.28359,R ugm-3,27.73446,R ugm-3,34.69971,R ugm-3,13.40332,R ugm-3,36.77655,R ugm-3,31.75634,R ugm-3,19.96917,R ugm-3,19.91091,R ugm-3,13.88378,R ugm-3,45.12852,R ugm-3,25.19238,R ugm-3,28.80823,R ugm-3
12-04-2020,01:00:00,47.85816,R ugm-3,,,29.3175,R ugm-3,30.87713,R ugm-3,13.25328,R ugm-3,36.00573,R ugm-3,29.2513,R ugm-3,21.96575,R ugm-3,17.719,R ugm-3,10.41384,R ugm-3,30.31738,R ugm-3,24.26558,R ugm-3,27.89858,R ugm-3
12-04-2020,02:00:00,32.76954,R ugm-3,19.7703,R ugm-3,32.7026,R ugm-3,22.80648,R ugm-3,18.39138,R ugm-3,36.66429,R ugm-3,24.48177,R ugm-3,24.19511,R ugm-3,16.94857,R ugm-3,,,28.16434,R ugm-3,19.90965,R ugm-3,22.9537,R ugm-3
12-04-2020,03:00:00,22.17207,R ugm-3,19.86329,R ugm-3,24.54197,R ugm-3,28.98915,R ugm-3,19.13623,R ugm-3,28.26586,R ugm-3,20.28489,R ugm-3,25.76874,R ugm-3,18.06908,R ugm-3,7.86173,R ugm-3,26.92805,R ugm-3,18.52469,R ugm-3,19.43052,R ugm-3
12-04-2020,04:00:00,28.27229,R ugm-3,28.3685,R ugm-3,25.0435,R ugm-3,24.32442,R ugm-3,17.90689,R ugm-3,28.76648,R ugm-3,21.72029,R ugm-3,28.62083,R ugm-3,18.43669,R ugm-3,8.33503,R ugm-3,24.51601,R ugm-3,19.8466,R ugm-3,22.25155,R ugm-3
12-04-2020,05:00:00,36.08816,R ugm-3,32.78979,R ugm-3,34.39651,R ugm-3,30.54409,R ugm-3,15.47749,R ugm-3,41.20914,R ugm-3,26.41893,R ugm-3,31.17831,R ugm-3,23.11157,R ugm-3,8.54848,R ugm-3,30.13203,R ugm-3,29.6099,R ugm-3,23.85032,R ugm-3
12-04-2020,06:00:00,45.03225,R ugm-3,47.72386,R ugm-3,27.31289,R ugm-3,47.64843,R ugm-3,21.1142,R ugm-3,41.74831,R ugm-3,23.91383,R ugm-3,37.1775,R ugm-3,23.95196,R ugm-3,12.18206,R ugm-3,43.58319,R ugm-3,28.7425,R ugm-3,24.73261,R ugm-3
12-04-2020,07:00:00,28.63933,R ugm-3,25.28948,R ugm-3,27.40424,R ugm-3,46.48087,R ugm-3,20.22828,R ugm-3,35.76676,R ugm-3,24.5111,R ugm-3,32.89685,R ugm-3,22.32441,R ugm-3,16.46527,R ugm-3,43.21959,R ugm-3,28.70149,R ugm-3,23.90722,R ugm-3
12-04-2020,08:00:00,22.2602,R ugm-3,22.99405,R ugm-3,25.37625,R ugm-3,45.53549,R ugm-3,19.44402,R ugm-3,34.70293,R ugm-3,26.29187,R ugm-3,27.04602,R ugm-3,19.06859,R ugm-3,15.23221,R ugm-3,40.91597,R ugm-3,29.21262,R ugm-3,22.76848,R ugm-3
12-04-2020,09:00:00,15.50268,R ugm-3,23.27303,R ugm-3,26.76449,R ugm-3,40.98214,R ugm-3,16.87485,R ugm-3,30.59326,R ugm-3,24.91063,R ugm-3,22.47278,R ugm-3,17.54544,R ugm-3,11.72238,R ugm-3,38.14946,R ugm-3,15.41227,R ugm-3,24.51301,R ugm-3
12-04-2020,10:00:00,10.30092,R ugm-3,23.21653,R ugm-3,23.39757,R ugm-3,36.70636,R ugm-3,11.23284,R ugm-3,23.46006,R ugm-3,24.37775,R ugm-3,18.44076,R ugm-3,14.866,R ugm-3,9.17522,R ugm-3,35.08046,R ugm-3,12.52129,R ugm-3,20.39544,R ugm-3
12-04-2020,11:00:00,7.65407,R ugm-3,20.13607,R ugm-3,14.66177,R ugm-3,29.43229,R ugm-3,7.67398,R ugm-3,17.18097,R ugm-3,17.63308,R ugm-3,18.88348,R ugm-3,10.66325,R ugm-3,6.93927,R ugm-3,32.99051,R ugm-3,12.52267,R ugm-3,19.37228,R ugm-3
12-04-2020,12:00:00,7.10632,R ugm-3,13.31525,R ugm-3,25.50583,R ugm-3,19.32553,R ugm-3,5.3907,R ugm-3,12.7463,R ugm-3,12.01697,R ugm-3,14.85111,R ugm-3,9.66486,R ugm-3,5.55897,R ugm-3,29.84497,R ugm-3,6.44505,R ugm-3,17.25392,R ugm-3
12-04-2020,13:00:00,6.92436,R ugm-3,13.64956,R ugm-3,21.52832,R ugm-3,27.48844,R ugm-3,3.31921,R ugm-3,10.44808,R ugm-3,12.81905,R ugm-3,9.7861,R ugm-3,7.66893,R ugm-3,6.39296,R ugm-3,25.69696,R ugm-3,4.85242,R ugm-3,15.18489,R ugm-3
12-04-2020,14:00:00,6.27965,R ugm-3,13.8159,R ugm-3,22.06147,R ugm-3,32.98604,R ugm-3,2.57835,R ugm-3,5.47379,R ugm-3,11.91417,R ugm-3,10.62179,R ugm-3,6.93354,R ugm-3,3.81982,R ugm-3,27.38927,R ugm-3,5.49563,R ugm-3,11.01887,R ugm-3
12-04-2020,15:00:00,5.78164,R ugm-3,20.07805,R ugm-3,18.55976,R ugm-3,10.21818,R ugm-3,3.57298,R ugm-3,12.5738,R ugm-3,12.92735,R ugm-3,10.81868,R ugm-3,8.87753,R ugm-3,5.54906,R ugm-3,10.85317,R ugm-3,19.18976,R ugm-3,12.70918,R ugm-3
12-04-2020,16:00:00,11.07784,R ugm-3,19.18461,R ugm-3,27.10557,R ugm-3,21.37982,R ugm-3,6.68182,R ugm-3,13.06951,R ugm-3,21.79647,R ugm-3,12.44141,R ugm-3,10.03306,R ugm-3,6.44492,R ugm-3,16.36825,R ugm-3,24.28136,R ugm-3,19.64289,R ugm-3
12-04-2020,17:00:00,12.30746,R ugm-3,22.14911,R ugm-3,22.59596,R ugm-3,21.71362,R ugm-3,4.80374,R ugm-3,22.8705,R ugm-3,18.96331,R ugm-3,10.42542,R ugm-3,12.18672,R ugm-3,4.91738,R ugm-3,25.14525,R ugm-3,24.69044,R ugm-3,24.22761,R ugm-3
12-04-2020,18:00:00,19.28157,R ugm-3,20.30089,R ugm-3,21.91589,R ugm-3,20.8807,R ugm-3,8.40954,R ugm-3,23.47748,R ugm-3,20.77464,R ugm-3,17.16276,R ugm-3,15.54801,R ugm-3,8.77122,R ugm-3,25.3845,R ugm-3,27.4876,R ugm-3,23.96937,R ugm-3
12-04-2020,19:00:00,24.64452,R ugm-3,22.14731,R ugm-3,19.75556,R ugm-3,27.37786,R ugm-3,12.85679,R ugm-3,28.32138,R ugm-3,22.31676,R ugm-3,32.60386,R ugm-3,17.75409,R ugm-3,11.89871,R ugm-3,20.8958,R ugm-3,34.99945,R ugm-3,30.49863,R ugm-3
12-04-2020,20:00:00,24.2485,R ugm-3,19.69263,R ugm-3,28.19336,R ugm-3,33.20938,R ugm-3,14.53333,R ugm-3,21.2178,R ugm-3,23.43589,R ugm-3,20.9491,R ugm-3,19.27714,R ugm-3,10.35754,R ugm-3,24.83811,R ugm-3,27.15277,R ugm-3,30.35642,R ugm-3
12-04-2020,21:00:00,27.11445,R ugm-3,23.99832,R ugm-3,23.10998,R ugm-3,34.26391,R ugm-3,20.36981,R ugm-3,17.96089,R ugm-3,18.41941,R ugm-3,14.80213,R ugm-3,23.00663,R ugm-3,11.7929,R ugm-3,30.9283,R ugm-3,17.86923,R ugm-3,26.7815,R ugm-3
12-04-2020,22:00:00,25.68525,R ugm-3,16.7822,R ugm-3,21.2876,R ugm-3,19.93672,R ugm-3,8.6559,R ugm-3,10.67699,R ugm-3,16.98009,R ugm-3,11.85154,R ugm-3,15.23292,R ugm-3,12.63061,R ugm-3,15.56568,R ugm-3,16.87833,R ugm-3,25.72103,R ugm-3
12-04-2020,23:00:00,13.17631,R ugm-3,12.02822,R ugm-3,16.40672,R ugm-3,18.04821,R ugm-3,8.9005,R ugm-3,8.45899,R ugm-3,15.4866,R ugm-3,10.32714,R ugm-3,10.61056,R ugm-3,6.88111,R ugm-3,11.02966,R ugm-3,9.61561,R ugm-3,14.13546,R ugm-3
12-04-2020,24:00:00,8.5053,R ugm-3,10.12575,R ugm-3,12.03569,R ugm-3,9.49619,R ugm-3,7.66868,R ugm-3,7.41853,R ugm-3,11.26905,R ugm-3,8.80268,R ugm-3,10.92555,R ugm-3,7.20097,R ugm-3,9.78163,R ugm-3,9.65546,R ugm-3,12.80384,R ugm-3
13-04-2020,01:00:00,5.11742,R ugm-3,6.34116,R ugm-3,8.11837,R ugm-3,9.19882,R ugm-3,3.89362,R ugm-3,8.0804,R ugm-3,8.85133,R ugm-3,6.03135,R ugm-3,5.68703,R ugm-3,5.31299,R ugm-3,5.83135,R ugm-3,15.64478,R ugm-3,9.89475,R ugm-3
13-04-2020,02:00:00,5.53841,R ugm-3,6.04284,R ugm-3,6.38259,R ugm-3,3.9317,R ugm-3,1.1246,R ugm-3,9.71069,R ugm-3,7.99801,R ugm-3,5.31024,R ugm-3,5.05519,R ugm-3,,,5.53909,R ugm-3,3.5503,R ugm-3,7.76858,R ugm-3
13-04-2020,03:00:00,4.54338,R ugm-3,5.65056,R ugm-3,6.28055,R ugm-3,4.56231,R ugm-3,0.69892,R ugm-3,3.84488,R ugm-3,7.5514,R ugm-3,4.76935,R ugm-3,4.37077,R ugm-3,3.21382,R ugm-3,5.11299,R ugm-3,1.69739,R ugm-3,6.13681,R ugm-3
13-04-2020,04:00:00,3.89989,R ugm-3,5.87466,R ugm-3,6.53104,R ugm-3,5.34123,R ugm-3,1.14351,R ugm-3,3.79897,R ugm-3,8.14431,R ugm-3,3.98264,R ugm-3,4.42336,R ugm-3,3.61775,R ugm-3,7.51378,R ugm-3,3.04302,R ugm-3,6.03392,R ugm-3
13-04-2020,05:00:00,4.49835,R ugm-3,5.5382,R ugm-3,6.53309,R ugm-3,8.29,R ugm-3,1.78404,R ugm-3,3.66302,R ugm-3,8.30311,R ugm-3,3.78593,R ugm-3,4.63378,R ugm-3,4.54352,R ugm-3,5.64388,R ugm-3,7.38956,R ugm-3,5.7718,R ugm-3
13-04-2020,06:00:00,4.99237,R ugm-3,7.15981,R ugm-3,7.42683,R ugm-3,13.2417,R ugm-3,1.98097,R ugm-3,5.33639,R ugm-3,8.89522,R ugm-3,4.42519,R ugm-3,4.9497,R ugm-3,4.52316,R ugm-3,7.56651,R ugm-3,14.52255,R ugm-3,7.106,R ugm-3
13-04-2020,07:00:00,5.55301,R ugm-3,7.32705,R ugm-3,9.72861,R ugm-3,16.52437,R ugm-3,2.07943,R ugm-3,6.73763,R ugm-3,11.58286,R ugm-3,5.06427,R ugm-3,4.89743,R ugm-3,4.50429,R ugm-3,7.87556,R ugm-3,6.42001,R ugm-3,9.05458,R ugm-3
13-04-2020,08:00:00,6.54584,R ugm-3,9.62051,R ugm-3,10.09037,R ugm-3,15.35587,R ugm-3,2.50823,R ugm-3,7.86762,R ugm-3,11.10088,R ugm-3,5.0152,R ugm-3,6.79306,R ugm-3,6.59896,R ugm-3,9.5024,R ugm-3,9.56026,R ugm-3,10.139,R ugm-3
13-04-2020,09:00:00,6.11605,R ugm-3,8.5565,R ugm-3,9.72759,R ugm-3,10.62659,R ugm-3,1.88583,R ugm-3,7.27789,R ugm-3,9.17213,R ugm-3,4.966,R ugm-3,5.42478,R ugm-3,4.30644,R ugm-3,9.52362,R ugm-3,14.81814,R ugm-3,9.87347,R ugm-3
13-04-2020,10:00:00,6.4654,R ugm-3,9.56401,R ugm-3,9.31738,R ugm-3,10.45963,R ugm-3,2.33242,R ugm-3,6.41779,R ugm-3,9.87676,R ugm-3,4.67085,R ugm-3,5.26714,R ugm-3,3.36558,R ugm-3,8.19786,R ugm-3,15.56048,R ugm-3,8.99016,R ugm-3
13-04-2020,11:00:00,6.44859,R ugm-3,8.33141,R ugm-3,8.56901,R ugm-3,7.28838,R ugm-3,2.03703,R ugm-3,5.28668,R ugm-3,8.00227,R ugm-3,4.3266,R ugm-3,4.58272,R ugm-3,3.33688,R ugm-3,7.76479,R ugm-3,12.86389,R ugm-3,9.66386,R ugm-3
13-04-2020,12:00:00,6.49842,R ugm-3,8.89162,R ugm-3,10.36982,R ugm-3,10.29276,R ugm-3,2.47729,R ugm-3,6.32641,R ugm-3,7.99988,R ugm-3,5.21167,R ugm-3,5.10938,R ugm-3,3.71748,R ugm-3,7.18647,R ugm-3,16.46949,R ugm-3,9.86241,R ugm-3
13-04-2020,13:00:00,6.89518,R ugm-3,10.28814,R ugm-3,11.57994,R ugm-3,9.73634,R ugm-3,2.03469,R ugm-3,6.32753,R ugm-3,7.5155,R ugm-3,5.99834,R ugm-3,5.32005,R ugm-3,3.43957,R ugm-3,7.76214,R ugm-3,15.21125,R ugm-3,10.3099,R ugm-3
13-04-2020,14:00:00,6.28232,R ugm-3,9.78461,R ugm-3,8.97511,R ugm-3,11.73927,R ugm-3,2.18456,R ugm-3,6.95961,R ugm-3,7.62003,R ugm-3,5.35912,R ugm-3,5.21494,R ugm-3,3.06355,R ugm-3,8.99302,R ugm-3,15.5878,R ugm-3,11.2504,R ugm-3
13-04-2020,15:00:00,6.83576,R ugm-3,10.56766,R ugm-3,11.33458,R ugm-3,9.73636,R ugm-3,2.13582,R ugm-3,6.46393,R ugm-3,7.35271,R ugm-3,7.76842,R ugm-3,5.37283,R ugm-3,3.54982,R ugm-3,9.51331,R ugm-3,17.27238,R ugm-3,10.93364,R ugm-3
13-04-2020,16:00:00,7.04465,R ugm-3,9.05752,R ugm-3,8.42569,R ugm-3,10.51537,R ugm-3,3.02335,R ugm-3,7.50366,R ugm-3,9.17851,R ugm-3,4.22824,R ugm-3,4.79346,R ugm-3,4.34796,R ugm-3,9.19896,R ugm-3,18.29235,R ugm-3,11.30717,R ugm-3
13-04-2020,17:00:00,7.1563,R ugm-3,10.55014,R ugm-3,10.9036,R ugm-3,9.9034,R ugm-3,2.67322,R ugm-3,7.64051,R ugm-3,8.7484,R ugm-3,5.26072,R ugm-3,5.63559,R ugm-3,3.38068,R ugm-3,9.17775,R ugm-3,15.47449,R ugm-3,12.28827,R ugm-3
13-04-2020,18:00:00,7.86161,R ugm-3,10.85032,R ugm-3,11.30868,R ugm-3,13.13032,R ugm-3,3.36714,R ugm-3,9.17927,R ugm-3,8.9032,R ugm-3,5.21168,R ugm-3,6.42538,R ugm-3,4.28677,R ugm-3,10.90771,R ugm-3,16.57326,R ugm-3,12.49235,R ugm-3
13-04-2020,19:00:00,7.72836,R ugm-3,10.73957,R ugm-3,11.91066,R ugm-3,16.30174,R ugm-3,4.1572,R ugm-3,7.87053,R ugm-3,8.84335,R ugm-3,5.99842,R ugm-3,7.10949,R ugm-3,4.93921,R ugm-3,11.07917,R ugm-3,20.89482,R ugm-3,13.82528,R ugm-3
13-04-2020,20:00:00,8.83764,R ugm-3,11.52163,R ugm-3,13.13,R ugm-3,19.02799,R ugm-3,4.40453,R ugm-3,8.64013,R ugm-3,10.55664,R ugm-3,6.93264,R ugm-3,8.32031,R ugm-3,4.62208,R ugm-3,10.77277,R ugm-3,14.47481,R ugm-3,19.36193,R ugm-3
13-04-2020,21:00:00,7.97326,R ugm-3,12.4748,R ugm-3,11.47661,R ugm-3,18.80542,R ugm-3,5.9883,R ugm-3,10.40399,R ugm-3,8.62869,R ugm-3,6.73608,R ugm-3,9.47868,R ugm-3,4.27019,R ugm-3,11.67075,R ugm-3,12.83002,R ugm-3,16.24561,R ugm-3
13-04-2020,22:00:00,8.17735,R ugm-3,14.43287,R ugm-3,10.26342,R ugm-3,16.91372,R ugm-3,7.12249,R ugm-3,9.54479,R ugm-3,10.23505,R ugm-3,7.12946,R ugm-3,10.74209,R ugm-3,3.44106,R ugm-3,11.28775,R ugm-3,8.30652,R ugm-3,14.9771,R ugm-3
13-04-2020,23:00:00,8.62394,R ugm-3,10.06907,R ugm-3,10.17163,R ugm-3,15.41145,R ugm-3,4.79806,R ugm-3,11.39915,R ugm-3,7.50033,R ugm-3,5.45765,R ugm-3,5.58191,R ugm-3,3.33539,R ugm-3,8.16604,R ugm-3,6.85945,R ugm-3,11.57568,R ugm-3
